#Locus	Accession	Start	End	Length	RevGeneID	FwdGeneID	RevOperonId	FwdOperonId
locus_2540	NC_002947.4	4226098	4226216	119	PP_3705		operon 486	
locus_2542	NC_002947.4	4228257	4228791	535	PP_5624			
locus_2544	NC_002947.4	4231266	4231380	115	PP_3708			
locus_2545	NC_002947.4	4231741	4231823	83	PP_3709			
locus_2546	NC_002947.4	4232115	4232331	217	PP_5625			
locus_2548	NC_002947.4	4235065	4235225	161	PP_3711			
locus_2549	NC_002947.4	4235721	4235836	116	PP_3712			
locus_2552	NC_002947.4	4238250	4238384	135	PP_3715	PP_3716	operon 487	
locus_2554	NC_002947.4	4242837	4243029	193	PP_3719		operon 488	
locus_2555	NC_002947.4	4243738	4243829	92	PP_3720			
locus_2560	NC_002947.4	4252033	4252271	239	PP_3726		operon 489	
locus_2561	NC_002947.4	4253679	4253874	196	PP_3727			
locus_2563	NC_002947.4	4258338	4258453	116	PP_3731	PP_3732	operon 490	
locus_2564	NC_002947.4	4263427	4263707	281	PP_3735	PP_3736	operon 491	
locus_2566	NC_002947.4	4266459	4266603	145	PP_3738			
locus_2567	NC_002947.4	4267858	4267959	102	PP_3739			
locus_2568	NC_002947.4	4269301	4269860	560	PP_3740	PP_3741		
locus_2569	NC_002947.4	4272426	4272706	281	PP_3742	PP_3743		
locus_2570	NC_002947.4	4273877	4274043	167	PP_3744	PP_3745		
locus_2572	NC_002947.4	4278232	4278370	139		PP_3749		
locus_2573	NC_002947.4	4278710	4278800	91		PP_3750		
locus_2574	NC_002947.4	4281424	4282140	717	PP_3751			
locus_2575	NC_002947.4	4283230	4283397	168	PP_3753	PP_3754		
locus_2576	NC_002947.4	4284583	4284595	13		PP_3755		operon 493
locus_2579	NC_002947.4	4292587	4292833	247	PP_3761	PP_3762	operon 494	
locus_2581	NC_002947.4	4295373	4295721	349	PP_3764	PP_3765		
locus_2582	NC_002947.4	4296082	4296305	224		PP_3766		
locus_2583	NC_002947.4	4296834	4296930	97		PP_3767		
locus_2584	NC_002947.4	4298054	4298214	161	PP_3768	PP_3769		
locus_2585	NC_002947.4	4298569	4298662	94		PP_3770		
locus_2587	NC_002947.4	4300644	4300835	192	PP_3773	PP_3774		
locus_2588	NC_002947.4	4301511	4302809	1299		PP_5627		
locus_2590	NC_002947.4	4306055	4306071	17	PP_3777		operon 495	
locus_2591	NC_002947.4	4306867	4307067	201	PP_3778			
locus_2592	NC_002947.4	4308001	4308091	91	PP_3779			
locus_2593	NC_002947.4	4308248	4308594	347	PP_3780	PP_3781		
locus_2596	NC_002947.4	4311225	4311280	56		PP_3784		operon 496
locus_2598	NC_002947.4	4313779	4313798	20		PP_3786		operon 497
locus_2600	NC_002947.4	4320765	4321181	417	PP_3791	PP_5629		
locus_2601	NC_002947.4	4321991	4323412	1422	PP_3792	PP_5631		
locus_2603	NC_002947.4	4325349	4325522	174	PP_3795	PP_3796		
locus_2604	NC_002947.4	4326858	4327032	175		PP_3797		operon 498
locus_2608	NC_002947.4	4335769	4335901	133	PP_3808		operon 499	
locus_2610	NC_002947.4	4337215	4337360	146	PP_3811	PP_3812		
locus_2611	NC_002947.4	4338816	4338893	78	PP_5632	PP_3813		
locus_2612	NC_002947.4	4340016	4340345	330		PP_3814		operon 500
locus_2615	NC_002947.4	4344270	4344424	155		PP_3818		
locus_2616	NC_002947.4	4347092	4347213	122	PP_3819			
locus_2617	NC_002947.4	4348636	4349108	473	PP_3820			
locus_2618	NC_002947.4	4349949	4350184	236	PP_3821			
locus_2619	NC_002947.4	4351750	4351823	74	PP_3823		operon 501	
locus_2620	NC_002947.4	4352205	4352342	138	PP_3824	PP_3825		
locus_2623	NC_002947.4	4353961	4354042	82		PP_3828		operon 502
locus_2625	NC_002947.4	4357655	4357907	253		PP_3832		
locus_2628	NC_002947.4	4361122	4361205	84	PP_3835		operon 503	
locus_2629	NC_002947.4	4361482	4361680	199	PP_3836	PP_t45		
locus_2630	NC_002947.4	4361766	4361869	104		PP_3837		
locus_2631	NC_002947.4	4362480	4362914	435	PP_5634	PP_3839		
locus_2633	NC_002947.4	4364224	4364499	276		PP_5635		
locus_2635	NC_002947.4	4366735	4366913	179	PP_3843			
locus_2637	NC_002947.4	4369231	4369370	140	PP_3845		operon 504	
locus_2638	NC_002947.4	4370187	4370306	120	PP_3846	PP_3847		
locus_2639	NC_002947.4	4371416	4372986	1571	PP_5636	PP_3849		
locus_2640	NC_002947.4	4375536	4375644	109	PP_5637			
locus_2641	NC_002947.4	4375969	4376083	115	PP_3851			
locus_2643	NC_002947.4	4378713	4378800	88	PP_3854	PP_5639		
locus_2644	NC_002947.4	4379339	4379760	422	PP_3855			
locus_2646	NC_002947.4	4382790	4383050	261	PP_3857			
locus_2649	NC_002947.4	4391517	4391592	76	PP_3867		operon 505	
locus_2650	NC_002947.4	4393015	4393483	469	PP_3868			
locus_2652	NC_002947.4	4395774	4395802	29	PP_3871		operon 506	
locus_2654	NC_002947.4	4403581	4403715	135	PP_3882		operon 507	
locus_2656	NC_002947.4	4404364	4404521	158	PP_3884	PP_5641	operon 508	
locus_2657	NC_002947.4	4406216	4406227	12	PP_3887		operon 509	
locus_2658	NC_002947.4	4408284	4408431	148	PP_3890		operon 510	
locus_2659	NC_002947.4	4411141	4411464	324	PP_3894		operon 511	
locus_2660	NC_002947.4	4411678	4411764	87	PP_3895	PP_3896		
locus_2663	NC_002947.4	4413164	4413329	166		PP_5643		
locus_2665	NC_002947.4	4415649	4415797	149	PP_3900	PP_3901		
locus_2667	NC_002947.4	4417660	4417678	19		PP_3906		operon 512
locus_2668	NC_002947.4	4418404	4418484	81		PP_3908		
locus_2669	NC_002947.4	4419128	4419233	106	PP_3909	PP_3910		
locus_2671	NC_002947.4	4420184	4420250	67		PP_3912		operon 513
locus_2673	NC_002947.4	4422948	4423112	165	PP_5645	PP_3914		
locus_2674	NC_002947.4	4424943	4425741	799	PP_5647	PP_3917		
locus_2676	NC_002947.4	4427592	4427745	154	PP_t61			
locus_2677	NC_002947.4	4428766	4428962	197	PP_3922	PP_3923		
locus_2679	NC_002947.4	4430048	4430230	183		PP_3925		operon 515
locus_2681	NC_002947.4	4432925	4433093	169	PP_3927			
locus_2682	NC_002947.4	4433445	4433561	117	PP_5648	PP_3928		
locus_2683	NC_002947.4	4433853	4434014	162		PP_3929		
locus_2685	NC_002947.4	4434748	4434873	126		PP_3931		
locus_2686	NC_002947.4	4436704	4436840	137		PP_3932		
locus_2688	NC_002947.4	4440033	4440132	100		PP_3935		
locus_2689	NC_002947.4	4440343	4440880	538		PP_3938		
locus_2690	NC_002947.4	4442531	4442667	137	PP_3939			
locus_2691	NC_002947.4	4443982	4444189	208	PP_3940			
locus_2694	NC_002947.4	4447565	4447885	321	PP_3944	PP_3945	operon 516	
locus_2696	NC_002947.4	4449486	4449926	441		PP_3947		operon 517
locus_2697	NC_002947.4	4454603	4454806	204	PP_3949			
locus_2698	NC_002947.4	4456985	4457362	378	PP_3950	PP_3951		
locus_2700	NC_002947.4	4458709	4458975	267		PP_3953		
locus_2701	NC_002947.4	4460431	4460534	104		PP_3954		operon 518
locus_2703	NC_002947.4	4465955	4466257	303	PP_3957	PP_3958		
locus_2704	NC_002947.4	4467620	4467755	136		PP_3959		
locus_2705	NC_002947.4	4469825	4469980	156	PP_3960			
locus_2706	NC_002947.4	4471190	4472082	893	PP_3961	PP_3962		
locus_2707	NC_002947.4	4472794	4473459	666		PP_3963		
locus_2709	NC_002947.4	4476252	4476426	175	PP_3966	PP_3967	operon 519	
locus_2710	NC_002947.4	4477992	4478138	147	PP_3968	PP_3969		
locus_2711	NC_002947.4	4478502	4478649	148		PP_3970		
locus_2714	NC_002947.4	4481458	4481994	537		PP_3974		
locus_2715	NC_002947.4	4483463	4483669	207	PP_3975	PP_3976		
locus_2716	NC_002947.4	4484357	4484824	468		PP_3977		operon 520
locus_2717	NC_002947.4	4486300	4486395	96		PP_3979		operon 521
locus_2719	NC_002947.4	4491864	4492117	254	PP_3982	PP_3983		
locus_2722	NC_002947.4	4495616	4495690	75	PP_3986	PP_3987	operon 522	
locus_2725	NC_002947.4	4501062	4501315	254	PP_3989			
locus_2726	NC_002947.4	4501404	4501536	133	PP_t60	PP_3990		
locus_2727	NC_002947.4	4502209	4502371	163		PP_3992		
locus_2728	NC_002947.4	4503752	4503848	97		PP_3993		operon 523
locus_2729	NC_002947.4	4506229	4506304	76		PP_3998		
locus_2732	NC_002947.4	4514992	4515398	407	PP_4004	PP_4005	operon 524	
locus_2734	NC_002947.4	4516844	4516944	101		PP_4007		
locus_2736	NC_002947.4	4519913	4520142	230	PP_4009	PP_4010		
locus_2737	NC_002947.4	4521738	4522151	414	PP_4011	PP_4012		
locus_2738	NC_002947.4	4524378	4524569	192		PP_4013		operon 525
locus_2740	NC_002947.4	4526818	4526954	137		PP_4016		
locus_2741	NC_002947.4	4528326	4528400	75		PP_4017		operon 526
locus_2742	NC_002947.4	4529995	4530161	167		PP_4019		
locus_2743	NC_002947.4	4532124	4532268	145		PP_4020		
locus_2744	NC_002947.4	4533559	4533731	173		PP_4021		
locus_2745	NC_002947.4	4534563	4534681	119		PP_4022		
locus_2746	NC_002947.4	4535474	4536287	814		PP_4024		operon 527
locus_2748	NC_002947.4	4538199	4538517	319		PP_4027		
locus_2750	NC_002947.4	4541164	4541283	120	PP_4030	PP_4031		
locus_2751	NC_002947.4	4542787	4542932	146		PP_4032		
locus_2752	NC_002947.4	4543479	4543565	87		PP_4033		
locus_2754	NC_002947.4	4547346	4547688	343	PP_4035	PP_4036		
locus_2755	NC_002947.4	4549129	4549263	135		PP_4037		operon 528
locus_2756	NC_002947.4	4552609	4552705	97	PP_4039			
locus_2759	NC_002947.4	4557477	4557642	166	PP_4043	PP_4044	operon 529	
locus_2763	NC_002947.4	4563861	4564757	897	PP_4049	PP_4050		
locus_2764	NC_002947.4	4566318	4566331	14		PP_4051		operon 531
locus_2765	NC_002947.4	4573193	4573328	136		PP_4055		
locus_2766	NC_002947.4	4575483	4575603	121		PP_4056		
locus_2767	NC_002947.4	4576399	4576714	316		PP_4057		
locus_2768	NC_002947.4	4583428	4583597	170	PP_4059			
locus_2769	NC_002947.4	4585584	4585755	172	PP_4060	PP_4061	operon 532	
locus_2770	NC_002947.4	4587815	4588135	321	PP_4063	PP_4064		
locus_2771	NC_002947.4	4589300	4589318	19		PP_4065		operon 533
locus_2773	NC_002947.4	4594698	4594784	87	PP_4068	PP_4069		
locus_2774	NC_002947.4	4595085	4595532	448		PP_4070		
locus_2775	NC_002947.4	4601892	4602165	274	PP_4073	PP_4074	operon 534	
locus_2776	NC_002947.4	4602670	4604170	1501		PP_4076		
locus_2777	NC_002947.4	4604582	4604584	3		PP_4077		operon 535
locus_2779	NC_002947.4	4610390	4610522	133		PP_4082		
locus_2780	NC_002947.4	4611039	4613144	2106		PP_4084		operon 536
locus_2783	NC_002947.4	4618732	4620990	2259		PP_5654		
locus_2785	NC_002947.4	4627882	4629581	1700	PP_4092	PP_5655		
locus_2787	NC_002947.4	4630227	4631660	1434		PP_4096		
locus_2792	NC_002947.4	4636209	4636315	107	PP_4100		operon 537	
locus_2794	NC_002947.4	4637157	4637284	128	PP_4102	PP_4103		
locus_2795	NC_002947.4	4639778	4639864	87	PP_4104			
locus_2797	NC_002947.4	4641803	4642057	255	PP_4106	PP_4107		
locus_2798	NC_002947.4	4642955	4643133	179		PP_4108		
locus_2799	NC_002947.4	4644691	4644879	189	PP_4109	PP_5658		
locus_2803	NC_002947.4	4652143	4652228	86	PP_4114	PP_4115		
locus_2804	NC_002947.4	4653033	4653159	127		PP_5659		
locus_2806	NC_002947.4	4654849	4655105	257		PP_4118		
locus_2807	NC_002947.4	4655802	4656184	383		PP_4119		operon 538
locus_2809	NC_002947.4	4657286	4657364	79		PP_4121		
locus_2810	NC_002947.4	4661005	4661136	132		PP_4124		
locus_2816	NC_002947.4	4671493	4671671	179	PP_4132	PP_4133		
locus_2818	NC_002947.4	4673009	4673228	220	PP_4136	PP_4137		
locus_2819	NC_002947.4	4675966	4676121	156	PP_4138	PP_4139		
locus_2820	NC_002947.4	4678574	4678700	127	PP_4140			
locus_2822	NC_002947.4	4679957	4679971	15	PP_4142		operon 539	
locus_2824	NC_002947.4	4681611	4681710	100		PP_4145		
locus_2825	NC_002947.4	4683142	4683361	220		PP_4146		operon 540
locus_2826	NC_002947.4	4690726	4690866	141		PP_4151		operon 541
locus_2827	NC_002947.4	4691913	4692125	213		PP_4154		
locus_2828	NC_002947.4	4696284	4696373	90	PP_4155	PP_4156		
locus_2829	NC_002947.4	4700688	4700836	149	PP_4158			
locus_2832	NC_002947.4	4705164	4705172	9	PP_4161		operon 542	
locus_2833	NC_002947.4	4705263	4705438	176	PP_5660			
locus_2835	NC_002947.4	4707299	4707407	109	PP_4163		operon 543	
locus_2836	NC_002947.4	4709123	4709139	17	PP_4165		operon 544	
locus_2837	NC_002947.4	4709515	4709676	162	PP_4166			
locus_2839	NC_002947.4	4711542	4711768	227	PP_4169	PP_4171	operon 545	
locus_2840	NC_002947.4	4716702	4716908	207		PP_4174		operon 547
locus_2842	NC_002947.4	4719795	4719893	99	PP_4176	PP_4177		
locus_2845	NC_002947.4	4724589	4724742	154	PP_4181	PP_5661	operon 548	
locus_2846	NC_002947.4	4725833	4726067	235	PP_4183			
locus_2847	NC_002947.4	4727382	4727784	403	PP_4184			
locus_2848	NC_002947.4	4729836	4730006	171	PP_4186		operon 549	
locus_2849	NC_002947.4	4731444	4731536	93	PP_4187			
locus_2851	NC_002947.4	4735635	4735880	246	PP_4189		operon 550	
locus_2854	NC_002947.4	4739122	4739473	352	PP_4193	PP_4194	operon 551	
locus_2855	NC_002947.4	4741771	4741899	129	PP_4195			
locus_2859	NC_002947.4	4746007	4746081	75	PP_4200		operon 552	
locus_2860	NC_002947.4	4747762	4748296	535	PP_4202	PP_4203	operon 553	
locus_2861	NC_002947.4	4750752	4750845	94	PP_4205			
locus_2863	NC_002947.4	4752724	4752891	168	PP_4207			
locus_2864	NC_002947.4	4753369	4753580	212	PP_4208	PP_4209		
locus_2866	NC_002947.4	4759784	4759938	155	PP_4212	PP_4213		
locus_2867	NC_002947.4	4761328	4761341	14		PP_4214		operon 555
locus_2870	NC_002947.4	4765262	4765347	86		PP_4217		
locus_2872	NC_002947.4	4779267	4779426	160	PP_4219			
locus_2873	NC_002947.4	4793840	4793994	155	PP_4221		operon 556	
locus_2874	NC_002947.4	4794979	4795083	105	PP_4222			
locus_2875	NC_002947.4	4796443	4796659	217	PP_4223			
locus_2876	NC_002947.4	4798663	4798902	240	PP_4225	PP_4226	operon 557	
locus_2881	NC_002947.4	4807892	4808445	554	PP_4234	PP_4235	operon 558	
locus_2882	NC_002947.4	4812081	4812472	392		PP_5665		
locus_2885	NC_002947.4	4817077	4817304	228		PP_4242		
locus_2886	NC_002947.4	4831190	4831494	305	PP_4243	PP_4244		
locus_2888	NC_002947.4	4834055	4834225	171	PP_4246	PP_4247		
locus_2891	NC_002947.4	4837419	4837431	13		PP_4251		operon 560
locus_2893	NC_002947.4	4839179	4839357	179		PP_4254		operon 561
locus_2895	NC_002947.4	4842857	4843152	296		PP_4259		operon 562
locus_2897	NC_002947.4	4845115	4845250	136		PP_4261		
locus_2898	NC_002947.4	4848596	4848700	105		PP_4264		
locus_2899	NC_002947.4	4850084	4850269	186		PP_4265		
locus_2901	NC_002947.4	4852330	4852625	296	PP_4267			
locus_2903	NC_002947.4	4855101	4855221	121	PP_4269	PP_4270	operon 563	
locus_2904	NC_002947.4	4856500	4856955	456	PP_5670	PP_5671		
locus_2907	NC_002947.4	4861050	4861285	236	PP_4274			
locus_2908	NC_002947.4	4862240	4862383	144	PP_4275			
locus_2910	NC_002947.4	4866536	4866803	268	PP_4277	PP_4278	operon 564	
locus_2911	NC_002947.4	4870651	4870769	119		PP_4280		
locus_2913	NC_002947.4	4873620	4873776	157	PP_4282			
locus_2914	NC_002947.4	4874533	4874812	280	PP_4283	PP_4284		
locus_2915	NC_002947.4	4876953	4877351	399	PP_4285	PP_4286		
locus_2918	NC_002947.4	4880732	4880917	186		PP_4290		
locus_2919	NC_002947.4	4882274	4882412	139		PP_4291		
locus_2920	NC_002947.4	4883199	4883551	353		PP_4293		
locus_2921	NC_002947.4	4885378	4885509	132	PP_4294	PP_4295		
locus_2922	NC_002947.4	4886685	4886941	257	PP_4296	PP_4297		
locus_2923	NC_002947.4	4888718	4888771	54		PP_4298		operon 567
locus_2924	NC_002947.4	4889555	4889706	152		PP_4299		
locus_2925	NC_002947.4	4890601	4890838	238		PP_4300		operon 568
locus_2926	NC_002947.4	4893526	4893732	207		PP_4302		
locus_2927	NC_002947.4	4895400	4895545	146	PP_4303	PP_4304		
locus_2928	NC_002947.4	4896368	4896574	207		PP_4305		
locus_2929	NC_002947.4	4899469	4899601	133	PP_4307	PP_4308		
locus_2930	NC_002947.4	4900040	4900536	497		PP_4309		operon 569
locus_2933	NC_002947.4	4904834	4905067	234	PP_4312			
locus_2934	NC_002947.4	4905407	4905533	127	PP_4313			
locus_2935	NC_002947.4	4906798	4906849	52	PP_4315		operon 570	
locus_2937	NC_002947.4	4908025	4908305	281	PP_4317	PP_4318		
locus_2940	NC_002947.4	4917432	4917601	170	PP_4327	PP_4328	operon 571	
locus_2941	NC_002947.4	4919494	4919591	98		PP_4330		
locus_2943	NC_002947.4	4925050	4925167	118	PP_4334		operon 572	
locus_2948	NC_002947.4	4931370	4931476	107	PP_4340			
locus_2949	NC_002947.4	4933048	4933140	93	PP_4342		operon 573	
locus_2951	NC_002947.4	4936590	4937006	417	PP_4344	PP_4345	operon 574	
locus_2952	NC_002947.4	4938753	4940548	1796	PP_4346	PP_4348		
locus_2953	NC_002947.4	4941644	4941676	33		PP_4349		operon 575
locus_2960	NC_002947.4	4950851	4951006	156	PP_4359		operon 576	
locus_2964	NC_002947.4	4954746	4954921	176	PP_4364		operon 577	
locus_2966	NC_002947.4	4957518	4957679	162	PP_4367			
locus_2968	NC_002947.4	4960819	4961081	263	PP_4370		operon 578	
locus_2969	NC_002947.4	4963655	4963881	227	PP_4372			
locus_2970	NC_002947.4	4965358	4965527	170	PP_4373		operon 579	
locus_2972	NC_002947.4	4966236	4966317	82	PP_4375			
locus_2973	NC_002947.4	4967677	4967759	83	PP_4376			
locus_2975	NC_002947.4	4970243	4970635	393	PP_4378		operon 580	
locus_2976	NC_002947.4	4971566	4971981	416	PP_4379			
locus_2983	NC_002947.4	4980210	4980369	160	PP_4386		operon 581	
locus_2987	NC_002947.4	4983551	4983871	321	PP_4391		operon 582	
locus_2989	NC_002947.4	4985682	4985758	77	PP_4393	PP_4394	operon 583	
locus_2990	NC_002947.4	4986512	4986675	164		PP_4395		operon 584
locus_2992	NC_002947.4	4987508	4987586	79		PP_4397		
locus_2993	NC_002947.4	4989759	4989889	131	PP_4398			
locus_2994	NC_002947.4	4991132	4991359	228	PP_4399			
locus_2995	NC_002947.4	4991846	4992043	198	PP_4400	PP_4401		
locus_2996	NC_002947.4	4993277	4993316	40		PP_4402		operon 585
locus_2997	NC_002947.4	4998101	4998315	215	PP_4405	PP_4406		
locus_2998	NC_002947.4	4998844	4999147	304		PP_4407		
locus_2999	NC_002947.4	5000531	5002215	1685		PP_4409		operon 586
locus_3001	NC_002947.4	5007619	5008516	898		PP_4411		operon 587
locus_3002	NC_002947.4	5009641	5009811	171		PP_4413		
locus_3003	NC_002947.4	5010133	5010490	358		PP_4415		
locus_3004	NC_002947.4	5011592	5011692	101		PP_5675		
locus_3006	NC_002947.4	5012639	5013179	541	PP_5677	PP_5678		
locus_3007	NC_002947.4	5013471	5013564	94		PP_4418		
locus_3008	NC_002947.4	5013889	5014189	301		PP_4419		operon 588
locus_3010	NC_002947.4	5015738	5015970	233	PP_5679			
locus_3012	NC_002947.4	5018857	5019115	259	PP_4422			
locus_3013	NC_002947.4	5020112	5020313	202	PP_4423	PP_4424		
locus_3014	NC_002947.4	5021600	5021697	98	PP_4425			
locus_3016	NC_002947.4	5023936	5024178	243	PP_4428	PP_4429	operon 589	
locus_3017	NC_002947.4	5025580	5025686	107		PP_4430		operon 590
locus_3020	NC_002947.4	5028924	5029361	438		PP_4433		
locus_3021	NC_002947.4	5030715	5031208	494		PP_4434		operon 591
locus_3022	NC_002947.4	5032836	5033244	409		PP_4437		operon 592
locus_3024	NC_002947.4	5035497	5036192	696		PP_4441		operon 593
locus_3026	NC_002947.4	5038445	5038454	10		PP_4444		operon 594
locus_3027	NC_002947.4	5040504	5040623	120	PP_4446	PP_5680		
locus_3028	NC_002947.4	5041023	5041683	661		PP_4447		
locus_3029	NC_002947.4	5045199	5045378	180	PP_5681			
locus_3030	NC_002947.4	5045634	5045725	92	PP_4449			
locus_3031	NC_002947.4	5045936	5046042	107	PP_5682	PP_4450		
locus_3032	NC_002947.4	5046670	5046782	113		PP_5683		
locus_3033	NC_002947.4	5047931	5048272	342	PP_5685			
locus_3034	NC_002947.4	5049359	5049781	423	PP_4451			
locus_3036	NC_002947.4	5051061	5051433	373	PP_5687			
locus_3037	NC_002947.4	5052514	5052617	104	PP_4452			
locus_3039	NC_002947.4	5056327	5056456	130	PP_4455		operon 595	
locus_3041	NC_002947.4	5060834	5061323	490	PP_4458	PP_4459	operon 596	
locus_3042	NC_002947.4	5062422	5062618	197		PP_4460		
locus_3043	NC_002947.4	5064997	5065106	110	PP_4461			
locus_3044	NC_002947.4	5066591	5066630	40	PP_4463		operon 597	
locus_3045	NC_002947.4	5067537	5067951	415	PP_4464			
locus_3046	NC_002947.4	5069305	5070013	709	PP_4465			
locus_3047	NC_002947.4	5070887	5071131	245	PP_4466	PP_4467		
locus_3048	NC_002947.4	5072851	5073231	381	PP_5689			
locus_3051	NC_002947.4	5074564	5074744	181	PP_5692	PP_4468		
locus_3052	NC_002947.4	5075628	5075761	134	PP_t58			
locus_3053	NC_002947.4	5075831	5075940	110	PP_t57			
locus_3055	NC_002947.4	5078756	5079151	396	PP_4471			
locus_3059	NC_002947.4	5079678	5079783	106	PP_t53			
locus_3061	NC_002947.4	5080136	5080302	167	PP_4472			
locus_3062	NC_002947.4	5081539	5081640	102	PP_4473			
locus_3063	NC_002947.4	5084266	5084649	384	PP_4474			
locus_3067	NC_002947.4	5089839	5089916	78	PP_4479			
locus_3068	NC_002947.4	5090937	5091083	147	PP_4480			
locus_3069	NC_002947.4	5092305	5092640	336	PP_4481		operon 598	
locus_3070	NC_002947.4	5093622	5093719	98	PP_4482			
locus_3072	NC_002947.4	5095892	5095979	88	PP_4485			
locus_3073	NC_002947.4	5096766	5097300	535	PP_4486		operon 599	
locus_3074	NC_002947.4	5099392	5099659	268	PP_4487	PP_4488		
locus_3075	NC_002947.4	5101627	5101883	257	PP_4489	PP_4490		
locus_3077	NC_002947.4	5103069	5103257	189		PP_5694		
locus_3078	NC_002947.4	5103387	5103774	388		PP_4492		
locus_3079	NC_002947.4	5108112	5108263	152	PP_4493	PP_4494		
locus_3080	NC_002947.4	5110706	5111343	638	PP_4495			
locus_3081	NC_002947.4	5112412	5112676	265	PP_4496			
locus_3082	NC_002947.4	5115786	5115852	67	PP_4500	PP_4501	operon 600	
locus_3083	NC_002947.4	5116748	5116911	164		PP_4503		
locus_3084	NC_002947.4	5117590	5117751	162		PP_4504		operon 601
locus_3086	NC_002947.4	5120256	5120357	102	PP_4506	PP_4507		
locus_3087	NC_002947.4	5122750	5122983	234	PP_4508	PP_4509		
locus_3088	NC_002947.4	5124132	5124258	127	PP_4510	PP_4511		
locus_3089	NC_002947.4	5125027	5125207	181		PP_4512		
locus_3091	NC_002947.4	5129105	5129255	151	PP_4515			
locus_3092	NC_002947.4	5131404	5131646	243	PP_4516	PP_4517		
locus_3094	NC_002947.4	5132608	5132918	311		PP_4519		
locus_3096	NC_002947.4	5136570	5136707	138	PP_4521			
locus_3097	NC_002947.4	5137602	5137813	212	PP_4522	PP_4523	operon 602	
locus_3098	NC_002947.4	5138777	5138908	132		PP_4524		
locus_3099	NC_002947.4	5141562	5141665	104	PP_4525	PP_4526		
locus_3100	NC_002947.4	5143784	5143888	105	PP_4527			
locus_3102	NC_002947.4	5144872	5145086	215	PP_4530	PP_4531	operon 603	
locus_3103	NC_002947.4	5146754	5146895	142	PP_4532	PP_4533		
locus_3104	NC_002947.4	5148540	5148634	95	PP_5695			
locus_3105	NC_002947.4	5148878	5149461	584	PP_4534			
locus_3106	NC_002947.4	5151924	5153336	1413	PP_5696			
locus_3107	NC_002947.4	5154213	5154467	255	PP_4537			
locus_3108	NC_002947.4	5155068	5155178	111	PP_4538			
locus_3110	NC_002947.4	5156466	5156478	13		PP_4540		operon 604
locus_3112	NC_002947.4	5161055	5161232	178	PP_4543	PP_4544		
locus_3113	NC_002947.4	5163851	5163973	123	PP_4545			
locus_3114	NC_002947.4	5167880	5168382	503	PP_4546	PP_4547		
locus_3116	NC_002947.4	5172960	5173290	331	PP_4549			
locus_3117	NC_002947.4	5174980	5175197	218	PP_4550	PP_4551		
locus_3122	NC_002947.4	5179324	5179514	191	PP_4556		operon 605	
locus_3123	NC_002947.4	5179773	5180054	282	PP_4557	PP_4558		
locus_3124	NC_002947.4	5181943	5182095	153	PP_4560			
locus_3125	NC_002947.4	5182276	5182510	235	PP_4561	PP_4562		
locus_3126	NC_002947.4	5183734	5183863	130	PP_4563	PP_4564		
locus_3127	NC_002947.4	5186460	5186663	204	PP_4565	PP_4566		
locus_3128	NC_002947.4	5188897	5189011	115	PP_4568			
locus_3130	NC_002947.4	5190266	5190438	173	PP_4570			
locus_3131	NC_002947.4	5191414	5191545	132	PP_4571	PP_4572		
locus_3132	NC_002947.4	5192620	5192820	201		PP_4573		operon 606
locus_3135	NC_002947.4	5198584	5198713	130	PP_4578	PP_4579	operon 607	
locus_3138	NC_002947.4	5201515	5201693	179	PP_4582	PP_4583	operon 608	
locus_3139	NC_002947.4	5203737	5204195	459		PP_4584		
locus_3142	NC_002947.4	5206924	5207068	145	PP_4587	PP_4588		
locus_3143	NC_002947.4	5210135	5210311	177	PP_4591		operon 609	
locus_3144	NC_002947.4	5211950	5212199	250	PP_4592	PP_4593		
locus_3146	NC_002947.4	5216706	5216927	222	PP_4596	PP_4597		
locus_3148	NC_002947.4	5218853	5219100	248		PP_4599		
locus_3149	NC_002947.4	5220734	5220874	141	PP_4600	PP_4601		
locus_3150	NC_002947.4	5222590	5222967	378	PP_4602			
locus_3151	NC_002947.4	5224297	5224674	378	PP_4603			
locus_3152	NC_002947.4	5225578	5225762	185	PP_4604	PP_4605		
locus_3153	NC_002947.4	5229059	5229233	175	PP_4606			
locus_3155	NC_002947.4	5232998	5233136	139	PP_5699	PP_4611		
locus_3156	NC_002947.4	5234573	5234666	94		PP_4613		
locus_3157	NC_002947.4	5236992	5237169	178		PP_5700		
locus_3159	NC_002947.4	5238402	5238488	87	PP_4615	PP_5701		
locus_3160	NC_002947.4	5238693	5238972	280		PP_4616		
locus_3161	NC_002947.4	5240315	5240438	124	PP_4617	PP_4618		
locus_3164	NC_002947.4	5244482	5244593	112	PP_4621	PP_4622	operon 612	
locus_3165	NC_002947.4	5248661	5248915	255	PP_4623			
locus_3166	NC_002947.4	5249822	5249997	176	PP_4624			
locus_3167	NC_002947.4	5251061	5251157	97	PP_4626	PP_4627	operon 613	
locus_3168	NC_002947.4	5252517	5252631	115	PP_4628	PP_4629		
locus_3170	NC_002947.4	5254634	5254876	243	PP_4630	PP_4631		
locus_3171	NC_002947.4	5255438	5255470	33		PP_4632		operon 614
locus_3173	NC_002947.4	5257802	5257944	143	PP_4634			
locus_3174	NC_002947.4	5259157	5259458	302	PP_4635	PP_4636		
locus_3175	NC_002947.4	5261601	5261827	227	PP_4637	PP_4638		
