#Locus	Accession	Start	End	Length	RevGeneID	FwdGeneID	RevOperonId	FwdOperonId
locus_0507	NZ_CP015225.1	880655	880976	322	TK06_RS03800		operon 133	
locus_0508	NZ_CP015225.1	882062	882324	263	TK06_RS03810		operon 134	
locus_0509	NZ_CP015225.1	883960	884232	273	TK06_RS03815	TK06_RS03820		operon 135
locus_0510	NZ_CP015225.1	886740	886867	128	TK06_RS03835	TK06_RS03840	operon 136	
locus_0511	NZ_CP015225.1	887477	887660	184		TK06_RS03845		
locus_0512	NZ_CP015225.1	889886	890227	342	TK06_RS03850	TK06_RS03855		
locus_0513	NZ_CP015225.1	892220	892524	305		TK06_RS03860		
locus_0514	NZ_CP015225.1	894658	894892	235		TK06_RS03865		
locus_0517	NZ_CP015225.1	900885	900993	109	TK06_RS03880		operon 137	
locus_0518	NZ_CP015225.1	901543	901795	253	TK06_RS03885			
locus_0519	NZ_CP015225.1	906917	907369	453	TK06_RS03890	TK06_RS03895		
locus_0521	NZ_CP015225.1	911895	912129	235		TK06_RS03910		operon 138
locus_0525	NZ_CP015225.1	920366	920486	121		TK06_RS03930		
locus_0526	NZ_CP015225.1	926979	927382	404	TK06_RS03935	TK06_RS03940		
locus_0528	NZ_CP015225.1	931183	931381	199	TK06_RS03950	TK06_RS03955	operon 139	operon 140
locus_0530	NZ_CP015225.1	932920	933261	342		TK06_RS03965		
locus_0531	NZ_CP015225.1	934270	934655	386		TK06_RS03970		
locus_0533	NZ_CP015225.1	937476	937534	59	TK06_RS03980		operon 141	
locus_0538	NZ_CP015225.1	942099	942258	160	TK06_RS04000		operon 142	
locus_0539	NZ_CP015225.1	943570	943909	340	TK06_RS04005			
locus_0541	NZ_CP015225.1	946179	946255	77	TK06_RS04015			
locus_0542	NZ_CP015225.1	946628	946887	260	TK06_RS04020	TK06_RS04025	operon 143	operon 144
locus_0544	NZ_CP015225.1	956863	957203	341	TK06_RS04055		operon 145	
locus_0545	NZ_CP015225.1	958263	958559	297	TK06_RS04060			
locus_0547	NZ_CP015225.1	964427	964710	284	TK06_RS04075		operon 146	
locus_0548	NZ_CP015225.1	965476	965842	367	TK06_RS04080	TK06_RS04085		
locus_0549	NZ_CP015225.1	966269	966395	127		TK06_RS04090		
locus_0550	NZ_CP015225.1	967017	967217	201		TK06_RS04095		operon 147
locus_0553	NZ_CP015225.1	971676	971893	218	TK06_RS04110	TK06_RS04115	operon 148	operon 149
locus_0555	NZ_CP015225.1	977430	977660	231		TK06_RS04130		operon 150
locus_0557	NZ_CP015225.1	982016	982138	123		TK06_RS04145		
locus_0558	NZ_CP015225.1	984761	984957	197		TK06_RS30535		
locus_0559	NZ_CP015225.1	986500	986858	359	TK06_RS30540	TK06_RS04165		
locus_0560	NZ_CP015225.1	989321	989410	90	TK06_RS04170			
locus_0561	NZ_CP015225.1	990404	990515	112	TK06_RS04175			
locus_0562	NZ_CP015225.1	991083	991393	311	TK06_RS04180	TK06_RS04185		operon 151
locus_0564	NZ_CP015225.1	995079	995570	492	TK06_RS04200			
locus_0565	NZ_CP015225.1	996219	996445	227	TK06_RS04205	TK06_RS04210		
locus_0566	NZ_CP015225.1	999905	1000172	268	TK06_RS04215	TK06_RS04220		
locus_0568	NZ_CP015225.1	1003017	1003312	296	TK06_RS04230		operon 152	
locus_0569	NZ_CP015225.1	1004138	1004288	151	TK06_RS04235			
locus_0570	NZ_CP015225.1	1005732	1006036	305	TK06_RS04240			
locus_0572	NZ_CP015225.1	1009226	1009348	123	TK06_RS04250			
locus_0573	NZ_CP015225.1	1010336	1010455	120	TK06_RS04255	TK06_RS04260		
locus_0574	NZ_CP015225.1	1011635	1011921	287		TK06_RS04265		operon 153
locus_0577	NZ_CP015225.1	1015141	1015415	275		TK06_RS04285		
locus_0578	NZ_CP015225.1	1016697	1016880	184		TK06_RS31530		
locus_0579	NZ_CP015225.1	1017400	1017500	101	TK06_RS04290	TK06_RS04295		
locus_0580	NZ_CP015225.1	1018620	1018768	149		TK06_RS04300		operon 154
locus_0581	NZ_CP015225.1	1022864	1023062	199	TK06_RS04310			
locus_0582	NZ_CP015225.1	1024353	1024467	115	TK06_RS04315			
locus_0585	NZ_CP015225.1	1026949	1027024	76	TK06_RS04335		operon 155	
locus_0586	NZ_CP015225.1	1028540	1028777	238	TK06_RS04340			
locus_0587	NZ_CP015225.1	1029303	1029408	106	TK06_RS04345			
locus_0588	NZ_CP015225.1	1030276	1030362	87	TK06_RS04350			
locus_0589	NZ_CP015225.1	1031419	1031992	574	TK06_RS04355	TK06_RS04360		
locus_0590	NZ_CP015225.1	1034379	1034473	95	TK06_RS04365			
locus_0591	NZ_CP015225.1	1036459	1036799	341	TK06_RS04375	TK06_RS04380	operon 156	
locus_0592	NZ_CP015225.1	1038421	1038643	223	TK06_RS30550			
locus_0593	NZ_CP015225.1	1039526	1039620	95	TK06_RS04385	TK06_RS04390		
locus_0594	NZ_CP015225.1	1040227	1040628	402		TK06_RS04395		
locus_0597	NZ_CP015225.1	1044632	1044732	101	TK06_RS04405			
locus_0598	NZ_CP015225.1	1045354	1045446	93	TK06_RS04410			
locus_0599	NZ_CP015225.1	1045861	1045916	56	TK06_RS04415		operon 157	
locus_0602	NZ_CP015225.1	1048265	1048532	268	TK06_RS04430	TK06_RS04435	operon 158	
locus_0605	NZ_CP015225.1	1052196	1052644	449	TK06_RS04450		operon 159	
locus_0606	NZ_CP015225.1	1053530	1053607	78	TK06_RS30560	TK06_RS04455		
locus_0607	NZ_CP015225.1	1055220	1056212	993	TK06_RS04460			
locus_0608	NZ_CP015225.1	1056405	1057147	743	TK06_RS30565	TK06_RS04470		
locus_0609	NZ_CP015225.1	1057769	1057931	163		TK06_RS04475		
locus_0611	NZ_CP015225.1	1059895	1060241	347		TK06_RS31535		
locus_0612	NZ_CP015225.1	1060907	1060987	81		TK06_RS04495		
locus_0613	NZ_CP015225.1	1062515	1062596	82		TK06_RS04500		
locus_0614	NZ_CP015225.1	1067795	1068238	444	TK06_RS04510	TK06_RS04515	operon 161	
locus_0615	NZ_CP015225.1	1073632	1073854	223	TK06_RS04520	TK06_RS04525		
locus_0616	NZ_CP015225.1	1075148	1075283	136	TK06_RS04530			
locus_0617	NZ_CP015225.1	1075614	1076067	454	TK06_RS04535	TK06_RS04540		
locus_0620	NZ_CP015225.1	1080666	1080770	105	TK06_RS04555		operon 162	
locus_0621	NZ_CP015225.1	1081026	1081194	169	TK06_RS04560	TK06_RS04565		
locus_0622	NZ_CP015225.1	1081678	1082095	418	TK06_RS30575			
locus_0623	NZ_CP015225.1	1082714	1082850	137	TK06_RS04570	TK06_RS04575		
locus_0624	NZ_CP015225.1	1084761	1085304	544	TK06_RS04580	TK06_RS04585		
locus_0626	NZ_CP015225.1	1087468	1087783	316	TK06_RS04595	TK06_RS30580		
locus_0627	NZ_CP015225.1	1088720	1088836	117	TK06_RS04600	TK06_RS04605		operon 163
locus_0629	NZ_CP015225.1	1089849	1089992	144		TK06_RS04615		operon 164
locus_0631	NZ_CP015225.1	1091173	1091300	128		TK06_RS04625		
locus_0632	NZ_CP015225.1	1093383	1093538	156	TK06_RS04635		operon 165	
locus_0633	NZ_CP015225.1	1094841	1095706	866	TK06_RS04640	TK06_RS30585		
locus_0635	NZ_CP015225.1	1096935	1097030	96	TK06_RS04645			
locus_0636	NZ_CP015225.1	1097571	1098033	463	TK06_RS04650	TK06_RS04655		
locus_0640	NZ_CP015225.1	1101672	1101749	78	TK06_RS04675		operon 166	
locus_0641	NZ_CP015225.1	1103157	1103258	102	TK06_RS04680			
locus_0642	NZ_CP015225.1	1104381	1104459	79	TK06_RS04685			
locus_0643	NZ_CP015225.1	1105222	1105429	208	TK06_RS04690		operon 167	
locus_0644	NZ_CP015225.1	1106312	1106419	108	TK06_RS04695			
locus_0645	NZ_CP015225.1	1107062	1107164	103	TK06_RS04700	TK06_RS04705		
locus_0646	NZ_CP015225.1	1109735	1109893	159	TK06_RS04715	TK06_RS04720	operon 168	
locus_0647	NZ_CP015225.1	1111559	1111798	240	TK06_RS04725	TK06_RS04730		
locus_0648	NZ_CP015225.1	1113611	1113782	172	TK06_RS04735	TK06_RS04740		
locus_0649	NZ_CP015225.1	1114062	1114201	140		TK06_RS04745		operon 169
locus_0651	NZ_CP015225.1	1120448	1120571	124	TK06_RS30595			
locus_0654	NZ_CP015225.1	1128034	1128475	442	TK06_RS04800	TK06_RS04805	operon 170	
locus_0655	NZ_CP015225.1	1130759	1130843	85	TK06_RS04810			
locus_0658	NZ_CP015225.1	1135943	1136048	106	TK06_RS04840		operon 171	
locus_0660	NZ_CP015225.1	1137344	1137443	100	TK06_RS04850			
locus_0662	NZ_CP015225.1	1138353	1139217	865	TK06_RS04860			
locus_0663	NZ_CP015225.1	1139560	1139768	209	TK06_RS04865	TK06_RS04870		
locus_0664	NZ_CP015225.1	1142038	1142259	222	TK06_RS04875			
locus_0665	NZ_CP015225.1	1143998	1144140	143	TK06_RS04890		operon 172	
locus_0667	NZ_CP015225.1	1147678	1147761	84	TK06_RS04910			
locus_0669	NZ_CP015225.1	1148840	1148950	111	TK06_RS04920		operon 173	
locus_0670	NZ_CP015225.1	1149695	1150611	917	TK06_RS04925			
locus_0671	NZ_CP015225.1	1151161	1151707	547	TK06_RS04930			
locus_0673	NZ_CP015225.1	1152982	1153213	232	TK06_RS04940			
locus_0676	NZ_CP015225.1	1155232	1155379	148	TK06_RS04955		operon 174	
locus_0677	NZ_CP015225.1	1155785	1155863	79	TK06_RS04960			
locus_0678	NZ_CP015225.1	1156722	1156827	106	TK06_RS04965	TK06_RS04970		
locus_0680	NZ_CP015225.1	1159591	1159697	107	TK06_RS04980		operon 175	
locus_0681	NZ_CP015225.1	1161635	1161690	56	TK06_RS04990		operon 176	
locus_0682	NZ_CP015225.1	1163197	1163505	309	TK06_RS04995			
locus_0683	NZ_CP015225.1	1164595	1164694	100	TK06_RS05000			
locus_0684	NZ_CP015225.1	1165499	1165583	85	TK06_RS05005			
locus_0685	NZ_CP015225.1	1165890	1165968	79	TK06_RS05010		operon 177	
locus_0686	NZ_CP015225.1	1166830	1167032	203	TK06_RS05015	TK06_RS05020		
locus_0687	NZ_CP015225.1	1169070	1169146	77	TK06_RS05025			
locus_0688	NZ_CP015225.1	1169531	1169942	412	TK06_RS05030	TK06_RS05035		
locus_0689	NZ_CP015225.1	1170207	1170295	89		TK06_RS05040		operon 178
locus_0690	NZ_CP015225.1	1171151	1171242	92		TK06_RS05045		
locus_0691	NZ_CP015225.1	1172245	1172432	188		TK06_RS05050		
locus_0692	NZ_CP015225.1	1173696	1173816	121		TK06_RS05055		
locus_0693	NZ_CP015225.1	1174543	1174627	85		TK06_RS05060		
locus_0694	NZ_CP015225.1	1175582	1175647	66		TK06_RS05065		operon 179
locus_0695	NZ_CP015225.1	1176602	1176686	85		TK06_RS05070		
locus_0697	NZ_CP015225.1	1179291	1179502	212		TK06_RS05080		
locus_0698	NZ_CP015225.1	1180724	1181243	520		TK06_RS05085		
locus_0699	NZ_CP015225.1	1181670	1181747	78		TK06_RS05090		
locus_0700	NZ_CP015225.1	1182684	1182928	245	TK06_RS31545	TK06_RS05095		
locus_0701	NZ_CP015225.1	1184673	1184933	261	TK06_RS30610			
locus_0703	NZ_CP015225.1	1187906	1188029	124	TK06_RS05120	TK06_RS05125	operon 180	
locus_0705	NZ_CP015225.1	1189854	1190192	339	TK06_RS05135		operon 181	
locus_0706	NZ_CP015225.1	1191171	1191279	109	TK06_RS05140			
locus_0707	NZ_CP015225.1	1193413	1193740	328	TK06_RS05145			
locus_0709	NZ_CP015225.1	1196023	1196072	50	TK06_RS05155		operon 182	
locus_0711	NZ_CP015225.1	1199381	1199479	99	TK06_RS05170		operon 183	
locus_0712	NZ_CP015225.1	1201669	1201890	222	TK06_RS05180	TK06_RS05185	operon 184	
locus_0713	NZ_CP015225.1	1202797	1202922	126		TK06_RS05190		
locus_0715	NZ_CP015225.1	1204958	1205337	380	TK06_RS05195	TK06_RS05200		operon 185
locus_0717	NZ_CP015225.1	1208088	1208133	46		TK06_RS05215		operon 186
locus_0718	NZ_CP015225.1	1208944	1209027	84		TK06_RS05220		
locus_0719	NZ_CP015225.1	1210157	1210679	523		TK06_RS05230		
locus_0721	NZ_CP015225.1	1212707	1212811	105	TK06_RS05240			
locus_0722	NZ_CP015225.1	1213739	1214066	328	TK06_RS05245	TK06_RS05250		operon 187
locus_0723	NZ_CP015225.1	1216205	1216336	132		TK06_RS05260		
locus_0724	NZ_CP015225.1	1217612	1217729	118		TK06_RS05265		
locus_0725	NZ_CP015225.1	1218998	1219087	90	TK06_RS05270			
locus_0726	NZ_CP015225.1	1219769	1220140	372	TK06_RS05275			
locus_0728	NZ_CP015225.1	1221993	1222103	111	TK06_RS05285		operon 188	
locus_0730	NZ_CP015225.1	1222778	1223115	338	TK06_RS05295	TK06_RS05300		operon 189
locus_0732	NZ_CP015225.1	1224468	1224688	221		TK06_RS05310		operon 190
locus_0734	NZ_CP015225.1	1227594	1228091	498	TK06_RS05320			
locus_0735	NZ_CP015225.1	1229361	1229513	153	TK06_RS05325			
locus_0736	NZ_CP015225.1	1230429	1230685	257	TK06_RS05330	TK06_RS05335		
locus_0737	NZ_CP015225.1	1231712	1232392	681		TK06_RS05340		operon 191
locus_0738	NZ_CP015225.1	1233884	1233979	96		TK06_RS05345		
locus_0739	NZ_CP015225.1	1235378	1235467	90		TK06_RS05350		
locus_0740	NZ_CP015225.1	1237986	1238221	236	TK06_RS05355	TK06_RS05360		
locus_0741	NZ_CP015225.1	1240709	1241019	311		TK06_RS05365		
locus_0742	NZ_CP015225.1	1242969	1243101	133	TK06_RS05370	TK06_RS05375		
locus_0743	NZ_CP015225.1	1245641	1245836	196	TK06_RS05380			
locus_0744	NZ_CP015225.1	1246752	1247045	294	TK06_RS05385			
locus_0745	NZ_CP015225.1	1249506	1249892	387	TK06_RS05390			
locus_0746	NZ_CP015225.1	1250694	1250861	168	TK06_RS05395			
locus_0747	NZ_CP015225.1	1251627	1251876	250	TK06_RS05400			
locus_0748	NZ_CP015225.1	1254037	1254265	229	TK06_RS05405			
locus_0751	NZ_CP015225.1	1262880	1263440	561	TK06_RS05430		operon 192	
locus_0753	NZ_CP015225.1	1265447	1265531	85	TK06_RS05440			
locus_0754	NZ_CP015225.1	1266413	1266930	518	TK06_RS05450	TK06_RS05455	operon 193	
locus_0755	NZ_CP015225.1	1267510	1267804	295	TK06_RS05460	TK06_RS05465		
locus_0756	NZ_CP015225.1	1271377	1271535	159	TK06_RS05470			
locus_0757	NZ_CP015225.1	1276369	1276602	234	TK06_RS05475	TK06_RS05480		
locus_0758	NZ_CP015225.1	1277635	1277734	100		TK06_RS05485		
locus_0759	NZ_CP015225.1	1280675	1280812	138	TK06_RS05495		operon 194	
locus_0760	NZ_CP015225.1	1281719	1281874	156	TK06_RS05500	TK06_RS05505		operon 195
locus_0761	NZ_CP015225.1	1285029	1285172	144		TK06_RS05525		operon 196
locus_0763	NZ_CP015225.1	1286451	1286628	178		TK06_RS05535		
locus_0767	NZ_CP015225.1	1293064	1293189	126	TK06_RS05560	TK06_RS05565	operon 197	
locus_0768	NZ_CP015225.1	1294135	1294262	128		TK06_RS05570		
locus_0769	NZ_CP015225.1	1300326	1300579	254	TK06_RS05575			
locus_0770	NZ_CP015225.1	1302011	1302158	148	TK06_RS05580			
locus_0771	NZ_CP015225.1	1302843	1303004	162	TK06_RS05585	TK06_RS05590		
locus_0772	NZ_CP015225.1	1305200	1305281	82	TK06_RS05595	TK06_RS05600		
locus_0773	NZ_CP015225.1	1305906	1306472	567		TK06_RS05605		operon 198
locus_0774	NZ_CP015225.1	1309421	1309570	150		TK06_RS05615		
locus_0775	NZ_CP015225.1	1310012	1310321	310		TK06_RS05620		
locus_0776	NZ_CP015225.1	1313684	1313783	100	TK06_RS05630		operon 199	
locus_0777	NZ_CP015225.1	1313967	1314130	164	TK06_RS31560	TK06_RS05635		
locus_0778	NZ_CP015225.1	1316654	1316790	137		TK06_RS05640		
locus_0779	NZ_CP015225.1	1318735	1318798	64		TK06_RS05645		operon 200
locus_0782	NZ_CP015225.1	1326473	1326645	173	TK06_RS05680	TK06_RS05685	operon 201	
locus_0783	NZ_CP015225.1	1327168	1327356	189		TK06_RS05690		operon 202
locus_0785	NZ_CP015225.1	1331740	1332024	285	TK06_RS05705			
locus_0787	NZ_CP015225.1	1333114	1333234	121	TK06_RS05715	TK06_RS05720		operon 203
locus_0789	NZ_CP015225.1	1335607	1335758	152		TK06_RS05730		operon 204
locus_0793	NZ_CP015225.1	1339481	1339628	148		TK06_RS05750		operon 205
locus_0799	NZ_CP015225.1	1347693	1347826	134	TK06_RS05780		operon 206	
locus_0800	NZ_CP015225.1	1348535	1348711	177	TK06_RS05785			
locus_0801	NZ_CP015225.1	1350092	1350185	94	TK06_RS05790			
locus_0804	NZ_CP015225.1	1352606	1352698	93	TK06_RS05805		operon 207	
locus_0807	NZ_CP015225.1	1355043	1355134	92	TK06_RS05820		operon 208	
locus_0808	NZ_CP015225.1	1356083	1356332	250	TK06_RS05825	TK06_RS05830		
locus_0809	NZ_CP015225.1	1357629	1357746	118		TK06_RS05835		
locus_0810	NZ_CP015225.1	1358986	1359192	207		TK06_RS31570		
locus_0812	NZ_CP015225.1	1360636	1360790	155	TK06_RS05845	TK06_RS05850	operon 209	
locus_0813	NZ_CP015225.1	1362171	1362363	193		TK06_RS05855		
locus_0814	NZ_CP015225.1	1365594	1366236	643	TK06_RS05865	TK06_RS05870	operon 210	
locus_0815	NZ_CP015225.1	1367062	1367173	112		TK06_RS05875		
locus_0818	NZ_CP015225.1	1368887	1369168	282		TK06_RS30620		
locus_0819	NZ_CP015225.1	1371102	1371259	158	TK06_RS05895			
locus_0820	NZ_CP015225.1	1372166	1372315	150	TK06_RS05900			
locus_0821	NZ_CP015225.1	1373090	1373167	78	TK06_RS05905	TK06_RS05910		operon 211
locus_0822	NZ_CP015225.1	1375023	1375291	269	TK06_RS05920	TK06_RS05925		operon 212
locus_0826	NZ_CP015225.1	1381114	1381238	125		TK06_RS05950		operon 213
locus_0829	NZ_CP015225.1	1385034	1385185	152	TK06_RS05965	TK06_RS05970		
locus_0831	NZ_CP015225.1	1389944	1389989	46	TK06_RS05985		operon 214	
locus_0834	NZ_CP015225.1	1395162	1395461	300	TK06_RS06010	TK06_RS06015	operon 215	
locus_0836	NZ_CP015225.1	1396245	1396442	198		TK06_RS06025		operon 216
locus_0844	NZ_CP015225.1	1408690	1408828	139		TK06_RS06070		operon 217
locus_0846	NZ_CP015225.1	1412508	1412749	242	TK06_RS06080			
locus_0847	NZ_CP015225.1	1413497	1413723	227	TK06_RS06085			
locus_0850	NZ_CP015225.1	1416524	1416868	345	TK06_RS06100	TK06_RS06105	operon 218	
locus_0851	NZ_CP015225.1	1418548	1418734	187	TK06_RS06110	TK06_RS06115		
locus_0852	NZ_CP015225.1	1420305	1420472	168	TK06_RS06120	TK06_RS06125		
locus_0854	NZ_CP015225.1	1427311	1427659	349	TK06_RS06145	TK06_RS06150	operon 219	
locus_0855	NZ_CP015225.1	1429683	1429835	153	TK06_RS06155	TK06_RS06160		
locus_0857	NZ_CP015225.1	1436139	1436358	220	TK06_RS06175	TK06_RS06180	operon 220	
locus_0858	NZ_CP015225.1	1438566	1438734	169	TK06_RS06185			
locus_0859	NZ_CP015225.1	1441828	1441904	77	TK06_RS06190			
locus_0860	NZ_CP015225.1	1441986	1442077	92	TK06_RS31575			
locus_0862	NZ_CP015225.1	1446573	1446711	139	TK06_RS06210		operon 221	
locus_0864	NZ_CP015225.1	1448664	1449004	341	TK06_RS06220		operon 222	
locus_0865	NZ_CP015225.1	1449902	1450033	132	TK06_RS06225	TK06_RS06230		
locus_0866	NZ_CP015225.1	1451498	1451690	193		TK06_RS06235		
locus_0867	NZ_CP015225.1	1452912	1453035	124	TK06_RS06240	TK06_RS06245		
locus_0868	NZ_CP015225.1	1453124	1453247	124		TK06_RS06250		
locus_0870	NZ_CP015225.1	1456504	1456606	103	TK06_RS06265			
locus_0871	NZ_CP015225.1	1457507	1457736	230	TK06_RS06270	TK06_RS06275		
locus_0872	NZ_CP015225.1	1457992	1458143	152		TK06_RS06280		
locus_0873	NZ_CP015225.1	1458375	1458495	121		TK06_RS06285		
locus_0874	NZ_CP015225.1	1459175	1459262	88	TK06_RS06290			
locus_0875	NZ_CP015225.1	1459449	1459733	285	TK06_RS06295	TK06_RS06300	operon 223	
locus_0876	NZ_CP015225.1	1461166	1461309	144	TK06_RS06305			
locus_0877	NZ_CP015225.1	1463584	1463980	397	TK06_RS06310	TK06_RS06315		
locus_0878	NZ_CP015225.1	1464968	1465143	176		TK06_RS06320		
locus_0879	NZ_CP015225.1	1468236	1468534	299	TK06_RS06325	TK06_RS06330		
locus_0880	NZ_CP015225.1	1469963	1470079	117		TK06_RS06335		
locus_0881	NZ_CP015225.1	1472388	1472523	136	TK06_RS06340	TK06_RS06345		
locus_0882	NZ_CP015225.1	1473400	1473541	142		TK06_RS06350		
locus_0883	NZ_CP015225.1	1473752	1473869	118		TK06_RS06355		
locus_0884	NZ_CP015225.1	1474686	1475735	1050		TK06_RS06360		operon 224
locus_0885	NZ_CP015225.1	1478149	1478332	184	TK06_RS06370	TK06_RS06375		
locus_0886	NZ_CP015225.1	1478544	1478967	424		TK06_RS30630		
locus_0887	NZ_CP015225.1	1479442	1479563	122		TK06_RS06380		
locus_0888	NZ_CP015225.1	1479810	1480110	301		TK06_RS06385		
locus_0891	NZ_CP015225.1	1486141	1486831	691	TK06_RS06395			
locus_0892	NZ_CP015225.1	1487186	1487442	257	TK06_RS06400			
locus_0893	NZ_CP015225.1	1490106	1490329	224	TK06_RS06410		operon 225	
locus_0894	NZ_CP015225.1	1490552	1490628	77	TK06_RS06415			
locus_0895	NZ_CP015225.1	1492599	1492758	160	TK06_RS06430			
locus_0896	NZ_CP015225.1	1492846	1493037	192	TK06_RS06435			
locus_0897	NZ_CP015225.1	1493112	1493504	393	TK06_RS06440	TK06_RS06445		
locus_0899	NZ_CP015225.1	1495902	1496195	294	TK06_RS06455		operon 227	
locus_0900	NZ_CP015225.1	1500773	1500799	27	TK06_RS06465	TK06_RS30645	operon 228	
locus_0901	NZ_CP015225.1	1505372	1505548	177	TK06_RS06475		operon 229	
locus_0902	NZ_CP015225.1	1506050	1506176	127	TK06_RS06480			
locus_0903	NZ_CP015225.1	1506849	1506940	92	TK06_RS06485			
locus_0904	NZ_CP015225.1	1507436	1507534	99	TK06_RS06490			
locus_0905	NZ_CP015225.1	1508033	1508175	143	TK06_RS06495			
locus_0906	NZ_CP015225.1	1509157	1509369	213	TK06_RS06500			
locus_0913	NZ_CP015225.1	1518401	1518547	147	TK06_RS06545	TK06_RS31580	operon 230	
locus_0915	NZ_CP015225.1	1522015	1522609	595	TK06_RS06560		operon 231	
locus_0917	NZ_CP015225.1	1524940	1525229	290	TK06_RS06565	TK06_RS06570	operon 232	
locus_0918	NZ_CP015225.1	1527221	1527358	138	TK06_RS31585			
locus_0920	NZ_CP015225.1	1529633	1529946	314	TK06_RS06580	TK06_RS06585	operon 233	operon 234
locus_0923	NZ_CP015225.1	1534243	1534383	141	TK06_RS06600	TK06_RS06605	operon 235	
locus_0924	NZ_CP015225.1	1535020	1535127	108		TK06_RS06610		
locus_0926	NZ_CP015225.1	1538985	1539473	489	TK06_RS06625	TK06_RS06630	operon 236	
locus_0928	NZ_CP015225.1	1541285	1541470	186	TK06_RS06640	TK06_RS06645		operon 237
locus_0932	NZ_CP015225.1	1545427	1545517	91		TK06_RS06665		
locus_0933	NZ_CP015225.1	1545911	1545962	52		TK06_RS06670		operon 238
locus_0936	NZ_CP015225.1	1549463	1549714	252	TK06_RS06685			
locus_0938	NZ_CP015225.1	1551893	1552203	311	TK06_RS06695	TK06_RS06700		
locus_0939	NZ_CP015225.1	1553503	1553684	182		TK06_RS06705		operon 239
locus_0941	NZ_CP015225.1	1554762	1554839	78		TK06_RS06715		operon 240
locus_0942	NZ_CP015225.1	1558349	1558471	123	TK06_RS06730			
locus_0943	NZ_CP015225.1	1560537	1560828	292	TK06_RS06740	TK06_RS06745	operon 241	
locus_0947	NZ_CP015225.1	1568687	1568755	69	TK06_RS06770		operon 242	
locus_0948	NZ_CP015225.1	1569749	1569859	111	TK06_RS06775			
locus_0949	NZ_CP015225.1	1570868	1571263	396	TK06_RS06780	TK06_RS06785		operon 243
locus_0951	NZ_CP015225.1	1572628	1572864	237		TK06_RS06795		
locus_0952	NZ_CP015225.1	1575017	1575197	181	TK06_RS06800			
locus_0954	NZ_CP015225.1	1578781	1579209	429	TK06_RS06820		operon 244	
locus_0955	NZ_CP015225.1	1580125	1580245	121	TK06_RS06825	TK06_RS06830		
locus_0957	NZ_CP015225.1	1582214	1582360	147		TK06_RS06840		operon 245
locus_0959	NZ_CP015225.1	1588753	1588825	73	TK06_RS06880		operon 246	
locus_0961	NZ_CP015225.1	1589767	1589893	127	TK06_RS06890	TK06_RS06895		
locus_0962	NZ_CP015225.1	1591463	1591580	118		TK06_RS06900		operon 247
locus_0963	NZ_CP015225.1	1593582	1593865	284		TK06_RS06905		
locus_0964	NZ_CP015225.1	1595996	1596199	204	TK06_RS06910	TK06_RS06915		operon 248
locus_0969	NZ_CP015225.1	1606183	1606269	87	TK06_RS06950		operon 249	
locus_0971	NZ_CP015225.1	1608580	1608863	284	TK06_RS06960	TK06_RS06965	operon 250	
locus_0972	NZ_CP015225.1	1611693	1611891	199	TK06_RS06970	TK06_RS30660		
locus_0974	NZ_CP015225.1	1613006	1613199	194		TK06_RS06980		
locus_0975	NZ_CP015225.1	1615812	1616195	384	TK06_RS06985			
locus_0976	NZ_CP015225.1	1617402	1617575	174	TK06_RS06990			
locus_0977	NZ_CP015225.1	1620088	1620219	132	TK06_RS07000		operon 251	
locus_0978	NZ_CP015225.1	1620292	1620390	99	TK06_RS30665	TK06_RS31605		
locus_0979	NZ_CP015225.1	1622088	1622392	305	TK06_RS07005			
locus_0980	NZ_CP015225.1	1624169	1624576	408	TK06_RS07010			
locus_0981	NZ_CP015225.1	1625678	1626063	386	TK06_RS30670			
locus_0985	NZ_CP015225.1	1629122	1629375	254	TK06_RS07035	TK06_RS07040	operon 252	
locus_0986	NZ_CP015225.1	1631233	1631379	147		TK06_RS07045		
locus_0987	NZ_CP015225.1	1634083	1634367	285	TK06_RS07055	TK06_RS07060		operon 253
