Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name
Pf6N2E2_245	TK06_RS01245	ABC-type phosphate/phosphonate transport system, periplasmic component	N2E2	P. fluorescens N2E2
Pf6N2E2_246	TK06_RS01250	Methyl-accepting chemotaxis protein	N2E2	P. fluorescens N2E2
Pf6N2E2_247	TK06_RS01255	Transcriptional regulator, AraC family	N2E2	P. fluorescens N2E2
Pf6N2E2_248	TK06_RS01260	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_249	TK06_RS01265	Pirin	N2E2	P. fluorescens N2E2
Pf6N2E2_250	TK06_RS01270	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain	N2E2	P. fluorescens N2E2
Pf6N2E2_251	TK06_RS01275	transcriptional regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_252	TK06_RS01280	Disease resistance protein / Tetratricopeptide repeat-containing protein	N2E2	P. fluorescens N2E2
Pf6N2E2_253	TK06_RS01285	Non-heme chloroperoxidase (EC 1.11.1.10)	N2E2	P. fluorescens N2E2
Pf6N2E2_254	TK06_RS01290	Transcriptional regulator, LysR family	N2E2	P. fluorescens N2E2
Pf6N2E2_255	TK06_RS01295	DoxX family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_256	TK06_RS01300	putative membrane protein	N2E2	P. fluorescens N2E2
Pf6N2E2_257	TK06_RS01305	Exoenzymes regulatory protein AepA precursor	N2E2	P. fluorescens N2E2
Pf6N2E2_258	TK06_RS01310	Nicotinamidase family protein YcaC	N2E2	P. fluorescens N2E2
Pf6N2E2_259	TK06_RS01315	Transcriptional regulator, LysR family	N2E2	P. fluorescens N2E2
Pf6N2E2_260	TK06_RS01320	Regulator of cell morphogenesis and NO signaling	N2E2	P. fluorescens N2E2
Pf6N2E2_261	TK06_RS01325	Aminobutyraldehyde dehydrogenase (EC 1.2.1.19)	N2E2	P. fluorescens N2E2
Pf6N2E2_262	TK06_RS01330	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_263	TK06_RS01335	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain	N2E2	P. fluorescens N2E2
Pf6N2E2_264	TK06_RS01340	Transcriptional regulator, TetR family	N2E2	P. fluorescens N2E2
Pf6N2E2_265	TK06_RS01345	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_266	TK06_RS01350	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_267	TK06_RS01355	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_268	TK06_RS01360	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_269	TK06_RS01365	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_270	TK06_RS01370	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_271	TK06_RS01375	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_272	TK06_RS01380	NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_273	TK06_RS01385	NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_274	TK06_RS01390	NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_275	TK06_RS01395	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_276	TK06_RS01400	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_277	TK06_RS01405	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_278	TK06_RS01410	Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)	N2E2	P. fluorescens N2E2
Pf6N2E2_279	TK06_RS01415	Isocitrate lyase (EC 4.1.3.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_281	TK06_RS01420	Type II and III secretion system family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_282	TK06_RS01425	GNAT family acetyltransferase YjcF	N2E2	P. fluorescens N2E2
Pf6N2E2_283	TK06_RS01430	FIG002776: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_284	TK06_RS01435	Adenylosuccinate lyase (EC 4.3.2.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_285	TK06_RS01440	FIG002903: a protein of unknown function perhaps involved in purine metabolism	N2E2	P. fluorescens N2E2
Pf6N2E2_286	TK06_RS01445	tRNA-specific 2-thiouridylase MnmA	N2E2	P. fluorescens N2E2
Pf6N2E2_287	TK06_RS01450	Nudix-like NDP and NTP phosphohydrolase YmfB	N2E2	P. fluorescens N2E2
Pf6N2E2_288	TK06_RS01460	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42); Monomeric isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	N2E2	P. fluorescens N2E2
Pf6N2E2_289	TK06_RS01470	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	N2E2	P. fluorescens N2E2
Pf6N2E2_290	TK06_RS01475	Cold shock protein CspD	N2E2	P. fluorescens N2E2
Pf6N2E2_291	TK06_RS01480	ATP-dependent Clp protease adaptor protein ClpS	N2E2	P. fluorescens N2E2
Pf6N2E2_292	TK06_RS01485	ATP-dependent Clp protease ATP-binding subunit ClpA	N2E2	P. fluorescens N2E2
Pf6N2E2_293	TK06_RS01490	Translation initiation factor 1	N2E2	P. fluorescens N2E2
Pf6N2E2_294	TK06_RS01495	Arginine-tRNA-protein transferase (EC 2.3.2.8)	N2E2	P. fluorescens N2E2
Pf6N2E2_295	TK06_RS01500	Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6)	N2E2	P. fluorescens N2E2
Pf6N2E2_296	TK06_RS01505	Thioredoxin reductase (EC 1.8.1.9)	N2E2	P. fluorescens N2E2
Pf6N2E2_297	TK06_RS01510	Cell division protein FtsK	N2E2	P. fluorescens N2E2
Pf6N2E2_298	TK06_RS01515	Outer membrane lipoprotein carrier protein LolA	N2E2	P. fluorescens N2E2
Pf6N2E2_299	TK06_RS01520	FIG065221: Holliday junction DNA helicase	N2E2	P. fluorescens N2E2
Pf6N2E2_300	TK06_RS01525	CrcB protein	N2E2	P. fluorescens N2E2
Pf6N2E2_301	TK06_RS01530	Seryl-tRNA synthetase (EC 6.1.1.11)	N2E2	P. fluorescens N2E2
Pf6N2E2_302	TK06_RS01535	Siroheme synthase / Precorrin-2 oxidase (EC 1.3.1.76) / Sirohydrochlorin ferrochelatase (EC 4.99.1.4) / Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	N2E2	P. fluorescens N2E2
Pf6N2E2_303	TK06_RS01540	Glutathione S-transferase, omega (EC 2.5.1.18)	N2E2	P. fluorescens N2E2
Pf6N2E2_304	TK06_RS01545	Anthranilate phosphoribosyltransferase like (EC 2.4.2.18)	N2E2	P. fluorescens N2E2
Pf6N2E2_305	TK06_RS01550	tRNA 2-thiouridine synthesizing protein E (EC 2.8.1.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_306	TK06_RS01555	tRNA 5-methylaminomethyl-2-thiouridine synthase TusB	N2E2	P. fluorescens N2E2
Pf6N2E2_307	TK06_RS01560	tRNA 5-methylaminomethyl-2-thiouridine synthase TusC	N2E2	P. fluorescens N2E2
Pf6N2E2_308	TK06_RS01565	tRNA 5-methylaminomethyl-2-thiouridine synthase TusD	N2E2	P. fluorescens N2E2
Pf6N2E2_309	TK06_RS01570	FIG00957702: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_310	TK06_RS01575	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_311	TK06_RS01580	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_312	TK06_RS01585	Histone acetyltransferase HPA2 and related acetyltransferases	N2E2	P. fluorescens N2E2
Pf6N2E2_313	TK06_RS01590	Gamma-glutamyltranspeptidase (EC 2.3.2.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_314	TK06_RS01595	Isochorismatase (EC 3.3.2.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_315	TK06_RS01600	probable transmembrane protein	N2E2	P. fluorescens N2E2
Pf6N2E2_316	TK06_RS01605	membrane protein, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_317	TK06_RS01610	Signal transduction histidine kinase	N2E2	P. fluorescens N2E2
Pf6N2E2_318	TK06_RS01615	Gluconolactonase (EC 3.1.1.17)	N2E2	P. fluorescens N2E2
Pf6N2E2_319	TK06_RS01620	DUF1850 domain-containing protein	N2E2	P. fluorescens N2E2
Pf6N2E2_320	TK06_RS01625	TRAP transporter, 4TM/12TM fusion protein, unknown substrate 1	N2E2	P. fluorescens N2E2
Pf6N2E2_321	TK06_RS01630	TRAP transporter solute receptor, unknown substrate 1	N2E2	P. fluorescens N2E2
Pf6N2E2_322	TK06_RS01635	Transcriptional regulator, LacI family	N2E2	P. fluorescens N2E2
Pf6N2E2_323	TK06_RS01640	Nucleoside-diphosphate-sugar epimerases	N2E2	P. fluorescens N2E2
Pf6N2E2_324	TK06_RS01645	Inosose isomerase (EC 5.3.99.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_326	TK06_RS01650	Putative nucleoside transporter YegT	N2E2	P. fluorescens N2E2
Pf6N2E2_327	TK06_RS01655	Alginate lyase precursor (EC 4.2.2.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_328	TK06_RS01660	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_329	TK06_RS01665	L-lactate permease	N2E2	P. fluorescens N2E2
Pf6N2E2_330	TK06_RS01670	Mesenchymal stem cell protein DSCD75	N2E2	P. fluorescens N2E2
Pf6N2E2_331	TK06_RS01675	Putative translation initiation inhibitor, yjgF family	N2E2	P. fluorescens N2E2
Pf6N2E2_332	TK06_RS01680	putative nucleoside-diphosphate-sugar epimerase	N2E2	P. fluorescens N2E2
Pf6N2E2_333	TK06_RS01685	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_334	TK06_RS01690	Transcriptional regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_335	TK06_RS01695	Aldo-keto reductase	N2E2	P. fluorescens N2E2
Pf6N2E2_336	TK06_RS01700	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_338	TK06_RS01705	Transcriptional regulator, AraC family	N2E2	P. fluorescens N2E2
Pf6N2E2_339	TK06_RS01710	Glutathione-regulated potassium-efflux system protein KefC	N2E2	P. fluorescens N2E2
Pf6N2E2_340	TK06_RS01715	Glutathione-regulated potassium-efflux system ancillary protein KefF	N2E2	P. fluorescens N2E2
Pf6N2E2_341	TK06_RS01720	sensor histidine kinase	N2E2	P. fluorescens N2E2
Pf6N2E2_342	TK06_RS01725	DNA-binding response regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_343	TK06_RS01730	VacJ-like lipoprotein precursor	N2E2	P. fluorescens N2E2
Pf6N2E2_344	TK06_RS01735	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_345	TK06_RS01740	Manganese transport protein MntH	N2E2	P. fluorescens N2E2
Pf6N2E2_346	TK06_RS01745	3-demethylubiquinone-9 3-methyltransferase	N2E2	P. fluorescens N2E2
Pf6N2E2_347	TK06_RS01750	Endoribonuclease L-PSP	N2E2	P. fluorescens N2E2
Pf6N2E2_348	TK06_RS01755	Transcriptional regulator, LysR family	N2E2	P. fluorescens N2E2
Pf6N2E2_349	TK06_RS01760	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_350	TK06_RS01765	Gfa-like protein	N2E2	P. fluorescens N2E2
Pf6N2E2_351	TK06_RS01770	Aldehyde dehydrogenase (EC 1.2.1.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_352	TK06_RS01775	Opine oxidase subunit B	N2E2	P. fluorescens N2E2
Pf6N2E2_353	TK06_RS01780	Bona fide RidA/YjgF/TdcF/RutC subgroup	N2E2	P. fluorescens N2E2
Pf6N2E2_354	TK06_RS01785	Type III PLP / low-specificity D-threonine aldolase	N2E2	P. fluorescens N2E2
Pf6N2E2_355	TK06_RS01790	Transcriptional regulator, LysR family	N2E2	P. fluorescens N2E2
Pf6N2E2_356	TK06_RS01795	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_358	TK06_RS01800	Haloacid dehalogenase, type II	N2E2	P. fluorescens N2E2
Pf6N2E2_359	TK06_RS01805	Opine oxidase subunit B	N2E2	P. fluorescens N2E2
Pf6N2E2_360	TK06_RS01810	ABC peptide transporter, periplasmic ligand binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_361	TK06_RS01815	Peptide ABC transporter, permease protein	N2E2	P. fluorescens N2E2
Pf6N2E2_362	TK06_RS01820	Dipeptide transport system permease protein dppC	N2E2	P. fluorescens N2E2
Pf6N2E2_363	TK06_RS01825	ATPase components of various ABC-type transport systems, contain duplicated ATPase	N2E2	P. fluorescens N2E2
Pf6N2E2_364	TK06_RS01830	Hypothetical, similar to sarcosine oxidase alpha subunit, 2Fe-2S domain	N2E2	P. fluorescens N2E2
Pf6N2E2_365	TK06_RS01835	Ferredoxin reductase	N2E2	P. fluorescens N2E2
Pf6N2E2_366	TK06_RS01840	Opine oxidase subunit B	N2E2	P. fluorescens N2E2
Pf6N2E2_367	TK06_RS01845	Acetylornithine deacetylase (EC 3.5.1.16)	N2E2	P. fluorescens N2E2
Pf6N2E2_368	TK06_RS01850	Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)	N2E2	P. fluorescens N2E2
Pf6N2E2_369	TK06_RS01855	Tartrate dehydrogenase (EC 1.1.1.93) @ Tartrate decarboxylase (EC 4.1.1.73) @ D-malic enzyme (EC 1.1.1.83)	N2E2	P. fluorescens N2E2
Pf6N2E2_370	TK06_RS01860	Predicted enzyme of the cupin superfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_371	TK06_RS01865	Histone acetyltransferase HPA2 and related acetyltransferases	N2E2	P. fluorescens N2E2
Pf6N2E2_372	TK06_RS01870	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)	N2E2	P. fluorescens N2E2
Pf6N2E2_373	TK06_RS01875	Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)	N2E2	P. fluorescens N2E2
Pf6N2E2_374	TK06_RS01880	FIG00953249: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_375	TK06_RS01885	Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system	N2E2	P. fluorescens N2E2
Pf6N2E2_376	TK06_RS01890	Similar to non-heme chloroperoxidase, sll5080 homolog	N2E2	P. fluorescens N2E2
Pf6N2E2_377	TK06_RS01895	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_378	TK06_RS01905	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_379	TK06_RS01910	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_380	TK06_RS01915	putative ABC transporter, periplasmic substrate-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_381	TK06_RS01920	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_382	TK06_RS01925	RNA:NAD 2'-phosphotransferase	N2E2	P. fluorescens N2E2
Pf6N2E2_383	TK06_RS01930	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	N2E2	P. fluorescens N2E2
Pf6N2E2_384	TK06_RS01935	Glycine cleavage system transcriptional activator	N2E2	P. fluorescens N2E2
Pf6N2E2_386	TK06_RS01940	similar to ribulose-1,5-bisphosphate carboxylase, Type III	N2E2	P. fluorescens N2E2
Pf6N2E2_387	TK06_RS01945	Candidate type III effector Hop protein	N2E2	P. fluorescens N2E2
Pf6N2E2_388	TK06_RS01950	Transporter, MFS superfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_389	TK06_RS01955	Choline dehydrogenase (EC 1.1.99.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_390	TK06_RS01960	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_391	TK06_RS01965	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_392	TK06_RS01970	Transcriptional regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_393	TK06_RS01975	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_394	TK06_RS01980	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	N2E2	P. fluorescens N2E2
Pf6N2E2_395	TK06_RS01985	Glutathione S-transferase (EC 2.5.1.18)	N2E2	P. fluorescens N2E2
Pf6N2E2_396	TK06_RS01990	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_397	TK06_RS01995	Large exoproteins involved in heme utilization or adhesion	N2E2	P. fluorescens N2E2
Pf6N2E2_398	TK06_RS02000	FIG006045: Sigma factor, ECF subfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_399	TK06_RS02005	Iron siderophore sensor protein	N2E2	P. fluorescens N2E2
Pf6N2E2_400	TK06_RS02010	Ferrichrome-iron receptor	N2E2	P. fluorescens N2E2
Pf6N2E2_401	TK06_RS02015	Cyn operon transcriptional activator	N2E2	P. fluorescens N2E2
Pf6N2E2_402	TK06_RS02020	Carbonic anhydrase (EC 4.2.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_403	TK06_RS02025	Cyanate hydratase (EC 4.2.1.104)	N2E2	P. fluorescens N2E2
Pf6N2E2_404	TK06_RS02030	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), A subunit	N2E2	P. fluorescens N2E2
Pf6N2E2_405	TK06_RS02045	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_406	TK06_RS02050	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_407	TK06_RS02055	Phosphohydrolase (MutT/nudix family protein)	N2E2	P. fluorescens N2E2
Pf6N2E2_408	TK06_RS02060	Transcriptional regulators, LysR family	N2E2	P. fluorescens N2E2
Pf6N2E2_409	TK06_RS02065	Permease of the drug/metabolite transporter (DMT) superfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_410	TK06_RS02070	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_413	TK06_RS02075	Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)	N2E2	P. fluorescens N2E2
Pf6N2E2_414	TK06_RS02080	Chemotaxis protein CheD	N2E2	P. fluorescens N2E2
Pf6N2E2_415	TK06_RS02085	Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)	N2E2	P. fluorescens N2E2
Pf6N2E2_416	TK06_RS02090	Positive regulator of CheA protein activity (CheW)	N2E2	P. fluorescens N2E2
Pf6N2E2_417	TK06_RS02095	Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)	N2E2	P. fluorescens N2E2
Pf6N2E2_418	TK06_RS02100	Signal transduction histidine kinase CheA (EC 2.7.3.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_419	TK06_RS02105	STAS domain protein	N2E2	P. fluorescens N2E2
Pf6N2E2_420	TK06_RS02110	Chemotaxis regulator - transmits chemoreceptor signals to flagelllar motor components CheY	N2E2	P. fluorescens N2E2
Pf6N2E2_421	TK06_RS02115	Methyl-accepting chemotaxis protein	N2E2	P. fluorescens N2E2
Pf6N2E2_422	TK06_RS02120	Na+ driven multidrug efflux pump	N2E2	P. fluorescens N2E2
Pf6N2E2_423	TK06_RS02125	Putative phosphatase YfbT	N2E2	P. fluorescens N2E2
Pf6N2E2_424	TK06_RS02130	Decarboxylase family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_425	TK06_RS02135	FIG00957304: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_426	TK06_RS02140	Arsenate reductase (EC 1.20.4.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_427	TK06_RS02145	Conidiation-specific protein 10	N2E2	P. fluorescens N2E2
Pf6N2E2_428	TK06_RS02150	Protease subunit of ATP-dependent Clp proteases	N2E2	P. fluorescens N2E2
Pf6N2E2_429	TK06_RS02155	Hypothetical protein PA2244 (similar to DNA topoisomerase IB, but possibly involved in glycosyl-transfer)	N2E2	P. fluorescens N2E2
Pf6N2E2_430	TK06_RS02160	Molybdenum transport ATP-binding protein ModC (TC 3.A.1.8.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_431	TK06_RS02165	Molybdenum transport system permease protein ModB (TC 3.A.1.8.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_432	TK06_RS02170	Molybdenum ABC transporter, periplasmic molybdenum-binding protein ModA (TC 3.A.1.8.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_433	TK06_RS02175	Enoyl-[acyl-carrier-protein] reductase [FMN] (EC 1.3.1.9)	N2E2	P. fluorescens N2E2
Pf6N2E2_435	TK06_RS02180	Probable transcription regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_436	TK06_RS02185	ADA regulatory protein / Methylated-DNA--protein-cysteine methyltransferase (EC 2.1.1.63)	N2E2	P. fluorescens N2E2
Pf6N2E2_437	TK06_RS02190	Alkylated DNA repair protein AlkB	N2E2	P. fluorescens N2E2
Pf6N2E2_438	TK06_RS02195	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_440	TK06_RS02200	FIG00954920: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_441	TK06_RS02205	FIG00958773: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_442	TK06_RS02210	FIG00962345: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_443	TK06_RS02215	Phosphonate ABC transporter phosphate-binding periplasmic component (TC 3.A.1.9.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_444	TK06_RS02220	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_445	TK06_RS02225	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	N2E2	P. fluorescens N2E2
Pf6N2E2_446	TK06_RS02230	Glutathione reductase (EC 1.8.1.7)	N2E2	P. fluorescens N2E2
Pf6N2E2_447	TK06_RS02235	Alkyl hydroperoxide reductase protein C (EC 1.6.4.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_448	TK06_RS02240	Alkyl hydroperoxide reductase protein F (EC 1.6.4.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_449	TK06_RS02245	Lactoylglutathione lyase (EC 4.4.1.5)	N2E2	P. fluorescens N2E2
Pf6N2E2_450	TK06_RS02250	FIG00953950: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_451	TK06_RS02255	transcriptional regulator MvaT, P16 subunit, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_452	TK06_RS02260	Rtn protein	N2E2	P. fluorescens N2E2
Pf6N2E2_453	TK06_RS02265	LysR family transcriptional regulator STM2281	N2E2	P. fluorescens N2E2
Pf6N2E2_454	TK06_RS02270	Mobile element protein	N2E2	P. fluorescens N2E2
Pf6N2E2_455	TK06_RS02275	Permease of the drug/metabolite transporter (DMT) superfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_456	TK06_RS02280	4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27)	N2E2	P. fluorescens N2E2
Pf6N2E2_457	TK06_RS02285	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_458	TK06_RS02290	Protein rarD	N2E2	P. fluorescens N2E2
Pf6N2E2_459	TK06_RS02295	Oxidoreductase, aldo/keto reductase family	N2E2	P. fluorescens N2E2
Pf6N2E2_460	TK06_RS02300	Glycerate kinase (EC 2.7.1.31)	N2E2	P. fluorescens N2E2
Pf6N2E2_461	TK06_RS02305	Methyl-accepting chemotaxis protein	N2E2	P. fluorescens N2E2
Pf6N2E2_462	TK06_RS02310	Aspartate aminotransferase (EC 2.6.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_463	TK06_RS02315	Transcriptional regulatory protein RstA	N2E2	P. fluorescens N2E2
Pf6N2E2_464	TK06_RS02320	Sensory histidine kinase QseC	N2E2	P. fluorescens N2E2
Pf6N2E2_465	TK06_RS02325	Probable transmembrane protein	N2E2	P. fluorescens N2E2
Pf6N2E2_466	TK06_RS02330	Nicotinamidase (EC 3.5.1.19)	N2E2	P. fluorescens N2E2
Pf6N2E2_467	TK06_RS02335	Sensory box/GGDEF family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_468	TK06_RS02340	DNA alkylation repair enzyme	N2E2	P. fluorescens N2E2
Pf6N2E2_469	TK06_RS02345	lipoprotein, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_470	TK06_RS02350	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_471	TK06_RS02355	putative metalloprotease	N2E2	P. fluorescens N2E2
Pf6N2E2_472	TK06_RS02360	FKBP-type peptidyl-prolyl cis-trans isomerase	N2E2	P. fluorescens N2E2
Pf6N2E2_473	TK06_RS02365	putative cytochrome p450 oxidoreductase	N2E2	P. fluorescens N2E2
Pf6N2E2_474	TK06_RS02370	Transcriptional regulator, ArsR family	N2E2	P. fluorescens N2E2
Pf6N2E2_475	TK06_RS02375	Transcriptional regulator, AraC family	N2E2	P. fluorescens N2E2
Pf6N2E2_476	TK06_RS02380	Permease of the drug/metabolite transporter (DMT) superfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_477	TK06_RS02385	Branched-chain amino acid aminotransferase (EC 2.6.1.42)	N2E2	P. fluorescens N2E2
Pf6N2E2_478	TK06_RS02390	Dihydrolipoamide dehydrogenase of branched-chain alpha-keto acid dehydrogenase (EC 1.8.1.4)	N2E2	P. fluorescens N2E2
Pf6N2E2_479	TK06_RS02395	Dihydrolipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex (EC 2.3.1.168)	N2E2	P. fluorescens N2E2
Pf6N2E2_480	TK06_RS02400	Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)	N2E2	P. fluorescens N2E2
Pf6N2E2_481	TK06_RS02405	Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)	N2E2	P. fluorescens N2E2
Pf6N2E2_482	TK06_RS02410	Transcriptional regulator BkdR of isoleucine and valine catabolism operon	N2E2	P. fluorescens N2E2
Pf6N2E2_483	TK06_RS02415	FIG146518: Zn-dependent hydrolases, including glyoxylases	N2E2	P. fluorescens N2E2
Pf6N2E2_484	TK06_RS02420	Aldose 1-epimerase	N2E2	P. fluorescens N2E2
Pf6N2E2_485	TK06_RS02425	TRAP-type C4-dicarboxylate transport system, large permease component	N2E2	P. fluorescens N2E2
Pf6N2E2_486	TK06_RS02430	TRAP-type C4-dicarboxylate transport system, small permease component	N2E2	P. fluorescens N2E2
Pf6N2E2_487	TK06_RS02435	TRAP-type C4-dicarboxylate transport system, periplasmic component	N2E2	P. fluorescens N2E2
Pf6N2E2_488	TK06_RS02440	Gluconolactonase (EC 3.1.1.17)	N2E2	P. fluorescens N2E2
Pf6N2E2_489	TK06_RS02445	UDP-glucose 4-epimerase (EC 5.1.3.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_490	TK06_RS02450	PhaK-like protein	N2E2	P. fluorescens N2E2
