locusId	sysName	scaffoldId	begin	end	strand	type	desc
TK06_RS01085	Pf6N2E2_212	NZ_CP015225.1	267772	269946	+	1	Glycosyl transferase, group 2 family protein
TK06_RS01090	Pf6N2E2_213	NZ_CP015225.1	269995	270876	-	1	hypothetical protein
TK06_RS01095	Pf6N2E2_214	NZ_CP015225.1	270857	271801	-	1	dTDP-Rha:A-D-GlcNAc-diphosphoryl polyprenol, A-3-L-rhamnosyl transferase WbbL
TK06_RS01100	Pf6N2E2_215	NZ_CP015225.1	271909	274275	-	1	Outer membrane protein assembly factor YaeT precursor
TK06_RS01105	Pf6N2E2_216	NZ_CP015225.1	274501	275184	+	1	Copper-sensing two-component system response regulator CpxR
TK06_RS01110	Pf6N2E2_217	NZ_CP015225.1	275181	276443	+	1	Signal transduction histidine kinase
TK06_RS01115	Pf6N2E2_218	NZ_CP015225.1	276551	277000	+	1	hypothetical protein
TK06_RS01120	Pf6N2E2_219	NZ_CP015225.1	277022	277705	-	1	Response regulator BaeR
TK06_RS01125	Pf6N2E2_220	NZ_CP015225.1	277708	279126	-	1	Sensory histidine kinase BaeS
TK06_RS01130	Pf6N2E2_221	NZ_CP015225.1	279239	280432	+	1	RND efflux system, membrane fusion protein CmeA
TK06_RS01135	Pf6N2E2_222	NZ_CP015225.1	280435	283581	+	1	RND efflux system, inner membrane transporter CmeB
TK06_RS01140	Pf6N2E2_223	NZ_CP015225.1	283578	284975	+	1	RND efflux system, outer membrane lipoprotein CmeC
TK06_RS01145	Pf6N2E2_224	NZ_CP015225.1	285218	286216	-	1	transcription factor nitR
TK06_RS01150	Pf6N2E2_225	NZ_CP015225.1	286305	287783	-	1	Putative benzaldehyde dehydrogenase oxidoreductase protein (EC 1.2.1.28)
TK06_RS01155	Pf6N2E2_226	NZ_CP015225.1	287858	288706	-	1	2,3-dihydroxybiphenyl 1,2-dioxygenase
TK06_RS01160	Pf6N2E2_227	NZ_CP015225.1	288729	290375	-	1	3-(3-hydroxy-phenyl)propionate hydroxylase (EC 1.14.13.-)
TK06_RS01165	Pf6N2E2_228	NZ_CP015225.1	290397	291218	-	1	Transcriptional regulator, IclR family
TK06_RS01170	Pf6N2E2_229	NZ_CP015225.1	291221	292072	-	1	Putative fumarylacetoacetate (FAA) hydrolase
TK06_RS01175	Pf6N2E2_230	NZ_CP015225.1	292418	293866	-	1	lignostilbene-alpha,beta-dioxygenase
TK06_RS01180	Pf6N2E2_231	NZ_CP015225.1	293902	295083	-	1	FIG00956946: hypothetical protein
TK06_RS01185	Pf6N2E2_232	NZ_CP015225.1	295139	296131	-	1	Protein involved in meta-pathway of phenol degradation
TK06_RS01190	Pf6N2E2_233	NZ_CP015225.1	296276	296896	-	1	Transcriptional regulator, TetR family
TK06_RS01195	Pf6N2E2_234	NZ_CP015225.1	297060	297500	+	1	FIG00454312: hypothetical protein
TK06_RS01200	Pf6N2E2_235	NZ_CP015225.1	297640	298422	+	1	L-proline glycine betaine binding ABC transporter protein ProX (TC 3.A.1.12.1)
TK06_RS01205	Pf6N2E2_236	NZ_CP015225.1	298594	299253	+	1	putative transcriptional regulator protein
TK06_RS01210	Pf6N2E2_237	NZ_CP015225.1	299518	299757	+	1	hypothetical protein
TK06_RS01215	Pf6N2E2_239	NZ_CP015225.1	299887	300831	+	1	Fatty acid desaturase
TK06_RS01220	Pf6N2E2_240	NZ_CP015225.1	300862	301893	+	1	L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)
TK06_RS01225	Pf6N2E2_241	NZ_CP015225.1	301890	302519	+	1	hypothetical protein
TK06_RS01230	Pf6N2E2_242	NZ_CP015225.1	302519	303202	+	1	Glycine betaine ABC transport system permease protein
TK06_RS01235	Pf6N2E2_243	NZ_CP015225.1	303252	304157	+	1	L-proline glycine betaine binding ABC transporter protein ProX (TC 3.A.1.12.1)
TK06_RS01240	Pf6N2E2_244	NZ_CP015225.1	304194	305522	+	1	Nitrilotriacetate monooxygenase component A (EC 1.14.13.-)
TK06_RS01245	Pf6N2E2_245	NZ_CP015225.1	305560	306342	+	1	ABC-type phosphate/phosphonate transport system, periplasmic component
TK06_RS01250	Pf6N2E2_246	NZ_CP015225.1	306379	308322	-	1	Methyl-accepting chemotaxis protein
TK06_RS01255	Pf6N2E2_247	NZ_CP015225.1	308616	309659	+	1	Transcriptional regulator, AraC family
TK06_RS01260	Pf6N2E2_248	NZ_CP015225.1	309777	310190	-	1	hypothetical protein
TK06_RS01265	Pf6N2E2_249	NZ_CP015225.1	310575	311297	-	1	Pirin
TK06_RS01270	Pf6N2E2_250	NZ_CP015225.1	311545	312495	+	1	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain
TK06_RS01275	Pf6N2E2_251	NZ_CP015225.1	312680	314167	+	1	transcriptional regulator
TK06_RS01280	Pf6N2E2_252	NZ_CP015225.1	314129	316918	-	1	Disease resistance protein / Tetratricopeptide repeat-containing protein
TK06_RS01285	Pf6N2E2_253	NZ_CP015225.1	317279	318100	+	1	Non-heme chloroperoxidase (EC 1.11.1.10)
TK06_RS01290	Pf6N2E2_254	NZ_CP015225.1	318247	319194	+	1	Transcriptional regulator, LysR family
TK06_RS01295	Pf6N2E2_255	NZ_CP015225.1	319191	319604	+	1	DoxX family protein
TK06_RS01300	Pf6N2E2_256	NZ_CP015225.1	319597	320235	+	1	putative membrane protein
TK06_RS01305	Pf6N2E2_257	NZ_CP015225.1	320354	322192	+	1	Exoenzymes regulatory protein AepA precursor
TK06_RS31420	TK06_RS31420	NZ_CP015225.1	322214	322303	+	1	DUF4381 domain-containing protein
TK06_RS01310	Pf6N2E2_258	NZ_CP015225.1	322338	322967	+	1	Nicotinamidase family protein YcaC
TK06_RS31425	TK06_RS31425	NZ_CP015225.1	322998	323181	+	1	hypothetical protein
TK06_RS01315	Pf6N2E2_259	NZ_CP015225.1	323206	324084	+	1	Transcriptional regulator, LysR family
TK06_RS01320	Pf6N2E2_260	NZ_CP015225.1	324141	324617	-	1	Regulator of cell morphogenesis and NO signaling
TK06_RS01325	Pf6N2E2_261	NZ_CP015225.1	324816	325925	-	1	Aminobutyraldehyde dehydrogenase (EC 1.2.1.19)
TK06_RS01330	Pf6N2E2_262	NZ_CP015225.1	325996	326532	-	1	hypothetical protein
TK06_RS01335	Pf6N2E2_263	NZ_CP015225.1	326556	327200	-	1	Transcriptional regulator containing an amidase domain and an AraC-type DNA-binding HTH domain
TK06_RS30460	TK06_RS30460	NZ_CP015225.1	327327	327887	+	1	TetR/AcrR family transcriptional regulator
TK06_RS01345	Pf6N2E2_265	NZ_CP015225.1	328033	329496	-	1	NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3)
TK06_RS01350	Pf6N2E2_266	NZ_CP015225.1	329504	331036	-	1	NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3)
TK06_RS01355	Pf6N2E2_267	NZ_CP015225.1	331076	332929	-	1	NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3)
TK06_RS01360	Pf6N2E2_268	NZ_CP015225.1	332926	333234	-	1	NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3)
TK06_RS01365	Pf6N2E2_269	NZ_CP015225.1	333239	333739	-	1	NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3)
TK06_RS01370	Pf6N2E2_270	NZ_CP015225.1	333749	334297	-	1	NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3)
TK06_RS01375	Pf6N2E2_271	NZ_CP015225.1	334309	335316	-	1	NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3)
TK06_RS01380	Pf6N2E2_272	NZ_CP015225.1	335313	338027	-	1	NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)
TK06_RS01385	Pf6N2E2_273	NZ_CP015225.1	338165	339520	-	1	NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3)
TK06_RS01390	Pf6N2E2_274	NZ_CP015225.1	339517	340014	-	1	NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3)
TK06_RS01395	Pf6N2E2_275	NZ_CP015225.1	340017	341801	-	1	NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3) / NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3)
TK06_RS01400	Pf6N2E2_276	NZ_CP015225.1	341874	342548	-	1	NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3)
TK06_RS01405	Pf6N2E2_277	NZ_CP015225.1	342559	342972	-	1	NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3)
TK06_RS01410	Pf6N2E2_278	NZ_CP015225.1	343844	345766	+	1	Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)
TK06_RS01415	Pf6N2E2_279	NZ_CP015225.1	345874	347199	-	1	Isocitrate lyase (EC 4.1.3.1)
TK06_RS01420	Pf6N2E2_281	NZ_CP015225.1	347655	348416	-	1	Type II and III secretion system family protein
TK06_RS01425	Pf6N2E2_282	NZ_CP015225.1	348587	349012	-	1	GNAT family acetyltransferase YjcF
TK06_RS01430	Pf6N2E2_283	NZ_CP015225.1	349005	350171	-	1	FIG002776: hypothetical protein
TK06_RS01435	Pf6N2E2_284	NZ_CP015225.1	350256	351626	-	1	Adenylosuccinate lyase (EC 4.3.2.2)
TK06_RS01440	Pf6N2E2_285	NZ_CP015225.1	351875	352498	-	1	FIG002903: a protein of unknown function perhaps involved in purine metabolism
TK06_RS01445	Pf6N2E2_286	NZ_CP015225.1	352495	353619	-	1	tRNA-specific 2-thiouridylase MnmA
TK06_RS01450	Pf6N2E2_287	NZ_CP015225.1	353679	354125	-	1	Nudix-like NDP and NTP phosphohydrolase YmfB
TK06_RS01455	TK06_RS01455	NZ_CP015225.1	354325	355203	-	1	hypothetical protein
TK06_RS01460	Pf6N2E2_288	NZ_CP015225.1	355657	357882	-	1	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42); Monomeric isocitrate dehydrogenase [NADP] (EC 1.1.1.42)
TK06_RS01465	TK06_RS01465	NZ_CP015225.1	358178	358366	-	1	hypothetical protein
TK06_RS01470	Pf6N2E2_289	NZ_CP015225.1	358365	359621	+	1	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)
TK06_RS01475	Pf6N2E2_290	NZ_CP015225.1	359699	359968	-	1	Cold shock protein CspD
TK06_RS01480	Pf6N2E2_291	NZ_CP015225.1	360195	360557	+	1	ATP-dependent Clp protease adaptor protein ClpS
TK06_RS01485	Pf6N2E2_292	NZ_CP015225.1	360587	362857	+	1	ATP-dependent Clp protease ATP-binding subunit ClpA
TK06_RS01490	Pf6N2E2_293	NZ_CP015225.1	363075	363293	-	1	Translation initiation factor 1
TK06_RS01495	Pf6N2E2_294	NZ_CP015225.1	363417	364124	-	1	Arginine-tRNA-protein transferase (EC 2.3.2.8)
TK06_RS01500	Pf6N2E2_295	NZ_CP015225.1	364182	364862	-	1	Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6)
TK06_RS01505	Pf6N2E2_296	NZ_CP015225.1	364944	365903	-	1	Thioredoxin reductase (EC 1.8.1.9)
TK06_RS01510	Pf6N2E2_297	NZ_CP015225.1	366212	368617	+	1	Cell division protein FtsK
TK06_RS01515	Pf6N2E2_298	NZ_CP015225.1	368675	369298	+	1	Outer membrane lipoprotein carrier protein LolA
TK06_RS01520	Pf6N2E2_299	NZ_CP015225.1	369402	370727	+	1	FIG065221: Holliday junction DNA helicase
TK06_RS01525	Pf6N2E2_300	NZ_CP015225.1	370724	371101	+	1	CrcB protein
TK06_RS01530	Pf6N2E2_301	NZ_CP015225.1	371114	372394	+	1	Seryl-tRNA synthetase (EC 6.1.1.11)
TK06_RS01535	Pf6N2E2_302	NZ_CP015225.1	372395	373789	+	1	Siroheme synthase / Precorrin-2 oxidase (EC 1.3.1.76) / Sirohydrochlorin ferrochelatase (EC 4.99.1.4) / Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)
TK06_RS01540	Pf6N2E2_303	NZ_CP015225.1	373917	374915	-	1	Glutathione S-transferase, omega (EC 2.5.1.18)
TK06_RS01545	Pf6N2E2_304	NZ_CP015225.1	375004	376005	-	1	Anthranilate phosphoribosyltransferase like (EC 2.4.2.18)
TK06_RS01550	Pf6N2E2_305	NZ_CP015225.1	376002	376337	-	1	tRNA 2-thiouridine synthesizing protein E (EC 2.8.1.-)
TK06_RS01555	Pf6N2E2_306	NZ_CP015225.1	376334	376627	-	1	tRNA 5-methylaminomethyl-2-thiouridine synthase TusB
TK06_RS01560	Pf6N2E2_307	NZ_CP015225.1	376627	376989	-	1	tRNA 5-methylaminomethyl-2-thiouridine synthase TusC
TK06_RS01565	Pf6N2E2_308	NZ_CP015225.1	376989	377381	-	1	tRNA 5-methylaminomethyl-2-thiouridine synthase TusD
TK06_RS01570	Pf6N2E2_309	NZ_CP015225.1	377601	377930	-	1	FIG00957702: hypothetical protein
TK06_RS01575	Pf6N2E2_310	NZ_CP015225.1	377933	378193	-	1	hypothetical protein
TK06_RS01580	Pf6N2E2_311	NZ_CP015225.1	378335	378685	+	1	hypothetical protein
TK06_RS01585	Pf6N2E2_312	NZ_CP015225.1	378766	379197	-	1	Histone acetyltransferase HPA2 and related acetyltransferases
TK06_RS01590	Pf6N2E2_313	NZ_CP015225.1	379362	381089	+	1	Gamma-glutamyltranspeptidase (EC 2.3.2.2)
TK06_RS01595	Pf6N2E2_314	NZ_CP015225.1	381130	381663	+	1	Isochorismatase (EC 3.3.2.1)
TK06_RS31430	TK06_RS31430	NZ_CP015225.1	381677	381907	+	1	hypothetical protein
TK06_RS01600	Pf6N2E2_315	NZ_CP015225.1	381857	382717	-	1	probable transmembrane protein
TK06_RS31435	TK06_RS31435	NZ_CP015225.1	382884	382997	+	1	N-acetyltransferase
TK06_RS01605	Pf6N2E2_316	NZ_CP015225.1	383012	383977	-	1	membrane protein, putative
TK06_RS01610	Pf6N2E2_317	NZ_CP015225.1	384220	385350	+	1	Signal transduction histidine kinase
TK06_RS01615	Pf6N2E2_318	NZ_CP015225.1	385447	386538	+	1	Gluconolactonase (EC 3.1.1.17)
TK06_RS01620	Pf6N2E2_319	NZ_CP015225.1	386745	387131	-	1	DUF1850 domain-containing protein
TK06_RS01625	Pf6N2E2_320	NZ_CP015225.1	387128	389155	-	1	TRAP transporter, 4TM/12TM fusion protein, unknown substrate 1
TK06_RS01630	Pf6N2E2_321	NZ_CP015225.1	389237	390187	-	1	TRAP transporter solute receptor, unknown substrate 1
TK06_RS01635	Pf6N2E2_322	NZ_CP015225.1	390422	391420	-	1	Transcriptional regulator, LacI family
TK06_RS01640	Pf6N2E2_323	NZ_CP015225.1	391587	392762	+	1	Nucleoside-diphosphate-sugar epimerases
TK06_RS01645	Pf6N2E2_324	NZ_CP015225.1	392759	393850	+	1	Inosose isomerase (EC 5.3.99.-)
TK06_RS01650	Pf6N2E2_326	NZ_CP015225.1	394042	395274	+	1	Putative nucleoside transporter YegT
TK06_RS01655	Pf6N2E2_327	NZ_CP015225.1	395293	395949	-	1	Alginate lyase precursor (EC 4.2.2.3)
TK06_RS01660	Pf6N2E2_328	NZ_CP015225.1	396196	396531	+	1	hypothetical protein
TK06_RS01665	Pf6N2E2_329	NZ_CP015225.1	396693	398456	-	1	L-lactate permease
TK06_RS01670	Pf6N2E2_330	NZ_CP015225.1	398698	399249	-	1	Mesenchymal stem cell protein DSCD75
TK06_RS01675	Pf6N2E2_331	NZ_CP015225.1	399515	399895	-	1	Putative translation initiation inhibitor, yjgF family
TK06_RS01680	Pf6N2E2_332	NZ_CP015225.1	399970	400848	-	1	putative nucleoside-diphosphate-sugar epimerase
TK06_RS01685	Pf6N2E2_333	NZ_CP015225.1	400866	401549	-	1	hypothetical protein
TK06_RS01690	Pf6N2E2_334	NZ_CP015225.1	401717	402670	-	1	Transcriptional regulator
TK06_RS01695	Pf6N2E2_335	NZ_CP015225.1	402771	403634	+	1	Aldo-keto reductase
TK06_RS01700	Pf6N2E2_336	NZ_CP015225.1	403631	404413	-	1	hypothetical protein
TK06_RS01705	Pf6N2E2_338	NZ_CP015225.1	404505	405510	+	1	Transcriptional regulator, AraC family
TK06_RS01710	Pf6N2E2_339	NZ_CP015225.1	405517	407343	-	1	Glutathione-regulated potassium-efflux system protein KefC
TK06_RS01715	Pf6N2E2_340	NZ_CP015225.1	407345	407866	-	1	Glutathione-regulated potassium-efflux system ancillary protein KefF
TK06_RS01720	Pf6N2E2_341	NZ_CP015225.1	408044	409390	-	1	sensor histidine kinase
TK06_RS01725	Pf6N2E2_342	NZ_CP015225.1	409387	410097	-	1	DNA-binding response regulator
TK06_RS01730	Pf6N2E2_343	NZ_CP015225.1	410438	411226	+	1	VacJ-like lipoprotein precursor
TK06_RS01735	Pf6N2E2_344	NZ_CP015225.1	411219	411455	+	1	hypothetical protein
TK06_RS01740	Pf6N2E2_345	NZ_CP015225.1	411609	412910	+	1	Manganese transport protein MntH
TK06_RS01745	Pf6N2E2_346	NZ_CP015225.1	412980	413459	+	1	3-demethylubiquinone-9 3-methyltransferase
TK06_RS01750	Pf6N2E2_347	NZ_CP015225.1	413580	413981	-	1	Endoribonuclease L-PSP
TK06_RS01755	Pf6N2E2_348	NZ_CP015225.1	414114	415043	+	1	Transcriptional regulator, LysR family
TK06_RS01760	Pf6N2E2_349	NZ_CP015225.1	415040	415774	+	1	hypothetical protein
TK06_RS01765	Pf6N2E2_350	NZ_CP015225.1	415840	416232	+	1	Gfa-like protein
TK06_RS01770	Pf6N2E2_351	NZ_CP015225.1	416238	417686	-	1	Aldehyde dehydrogenase (EC 1.2.1.3)
TK06_RS01775	Pf6N2E2_352	NZ_CP015225.1	417890	419071	-	1	Opine oxidase subunit B
TK06_RS01780	Pf6N2E2_353	NZ_CP015225.1	419238	419642	-	1	Bona fide RidA/YjgF/TdcF/RutC subgroup
TK06_RS01785	Pf6N2E2_354	NZ_CP015225.1	419632	420768	-	1	Type III PLP / low-specificity D-threonine aldolase
TK06_RS01790	Pf6N2E2_355	NZ_CP015225.1	420864	421748	+	1	Transcriptional regulator, LysR family
TK06_RS01795	Pf6N2E2_356	NZ_CP015225.1	421875	422822	-	1	hypothetical protein
TK06_RS01800	Pf6N2E2_358	NZ_CP015225.1	423375	424043	+	1	Haloacid dehalogenase, type II
TK06_RS01805	Pf6N2E2_359	NZ_CP015225.1	424080	425354	+	1	Opine oxidase subunit B
TK06_RS01810	Pf6N2E2_360	NZ_CP015225.1	425441	427084	+	1	ABC peptide transporter, periplasmic ligand binding protein
TK06_RS01815	Pf6N2E2_361	NZ_CP015225.1	427128	428084	+	1	Peptide ABC transporter, permease protein
TK06_RS01820	Pf6N2E2_362	NZ_CP015225.1	428081	428956	+	1	Dipeptide transport system permease protein dppC
TK06_RS01825	Pf6N2E2_363	NZ_CP015225.1	428958	430802	+	1	ATPase components of various ABC-type transport systems, contain duplicated ATPase
TK06_RS01830	Pf6N2E2_364	NZ_CP015225.1	430799	431107	+	1	Hypothetical, similar to sarcosine oxidase alpha subunit, 2Fe-2S domain
TK06_RS01835	Pf6N2E2_365	NZ_CP015225.1	431089	432480	+	1	Ferredoxin reductase
TK06_RS01840	Pf6N2E2_366	NZ_CP015225.1	432477	433631	+	1	Opine oxidase subunit B
TK06_RS01845	Pf6N2E2_367	NZ_CP015225.1	433628	434785	+	1	Acetylornithine deacetylase (EC 3.5.1.16)
TK06_RS01850	Pf6N2E2_368	NZ_CP015225.1	435040	436497	+	1	Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)
TK06_RS01855	Pf6N2E2_369	NZ_CP015225.1	436538	437617	+	1	Tartrate dehydrogenase (EC 1.1.1.93) @ Tartrate decarboxylase (EC 4.1.1.73) @ D-malic enzyme (EC 1.1.1.83)
TK06_RS01860	Pf6N2E2_370	NZ_CP015225.1	437749	438456	-	1	Predicted enzyme of the cupin superfamily
TK06_RS01865	Pf6N2E2_371	NZ_CP015225.1	438498	439355	-	1	Histone acetyltransferase HPA2 and related acetyltransferases
TK06_RS01870	Pf6N2E2_372	NZ_CP015225.1	439581	440507	-	1	D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)
TK06_RS01875	Pf6N2E2_373	NZ_CP015225.1	440796	442088	+	1	Gamma-aminobutyrate:alpha-ketoglutarate aminotransferase (EC 2.6.1.19)
TK06_RS01880	Pf6N2E2_374	NZ_CP015225.1	442176	442832	+	1	FIG00953249: hypothetical protein
TK06_RS01885	Pf6N2E2_375	NZ_CP015225.1	442878	443366	+	1	Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system
TK06_RS01890	Pf6N2E2_376	NZ_CP015225.1	443495	444448	-	1	Similar to non-heme chloroperoxidase, sll5080 homolog
TK06_RS01895	Pf6N2E2_377	NZ_CP015225.1	444748	445395	-	1	hypothetical protein
TK06_RS01900	TK06_RS01900	NZ_CP015225.1	445749	446549	-	1	hypothetical protein
TK06_RS01905	Pf6N2E2_378	NZ_CP015225.1	446764	447513	+	1	hypothetical protein
TK06_RS01910	Pf6N2E2_379	NZ_CP015225.1	447554	448942	-	1	hypothetical protein
TK06_RS01915	Pf6N2E2_380	NZ_CP015225.1	449192	449758	-	1	putative ABC transporter, periplasmic substrate-binding protein
TK06_RS01920	Pf6N2E2_381	NZ_CP015225.1	449994	450245	-	1	hypothetical protein
TK06_RS01925	Pf6N2E2_382	NZ_CP015225.1	450242	450517	-	1	RNA:NAD 2'-phosphotransferase
TK06_RS01930	Pf6N2E2_383	NZ_CP015225.1	450812	451579	+	1	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
TK06_RS01935	Pf6N2E2_384	NZ_CP015225.1	451638	452516	-	1	Glycine cleavage system transcriptional activator
TK06_RS01940	Pf6N2E2_386	NZ_CP015225.1	452708	453985	+	1	similar to ribulose-1,5-bisphosphate carboxylase, Type III
TK06_RS01945	Pf6N2E2_387	NZ_CP015225.1	453989	455380	+	1	Candidate type III effector Hop protein
TK06_RS01950	Pf6N2E2_388	NZ_CP015225.1	455437	456780	+	1	Transporter, MFS superfamily
TK06_RS01955	Pf6N2E2_389	NZ_CP015225.1	456997	458562	-	1	Choline dehydrogenase (EC 1.1.99.1)
TK06_RS01960	Pf6N2E2_390	NZ_CP015225.1	458621	459394	-	1	hypothetical protein
TK06_RS01965	Pf6N2E2_391	NZ_CP015225.1	459482	460921	+	1	hypothetical protein
TK06_RS01970	Pf6N2E2_392	NZ_CP015225.1	460943	461851	-	1	Transcriptional regulator
TK06_RS01975	Pf6N2E2_393	NZ_CP015225.1	461957	462289	+	1	hypothetical protein
TK06_RS01980	Pf6N2E2_394	NZ_CP015225.1	462283	463059	+	1	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)
TK06_RS30465	TK06_RS30465	NZ_CP015225.1	463112	463291	-	1	hypothetical protein
TK06_RS01985	Pf6N2E2_395	NZ_CP015225.1	463397	464008	-	1	Glutathione S-transferase (EC 2.5.1.18)
TK06_RS01990	Pf6N2E2_396	NZ_CP015225.1	464129	464920	+	1	hypothetical protein
TK06_RS01995	Pf6N2E2_397	NZ_CP015225.1	465083	467068	-	1	Large exoproteins involved in heme utilization or adhesion
TK06_RS02000	Pf6N2E2_398	NZ_CP015225.1	467230	467736	+	1	FIG006045: Sigma factor, ECF subfamily
TK06_RS02005	Pf6N2E2_399	NZ_CP015225.1	467733	468656	+	1	Iron siderophore sensor protein
TK06_RS02010	Pf6N2E2_400	NZ_CP015225.1	468786	471185	+	1	Ferrichrome-iron receptor
TK06_RS02015	Pf6N2E2_401	NZ_CP015225.1	471321	472208	-	1	Cyn operon transcriptional activator
TK06_RS02020	Pf6N2E2_402	NZ_CP015225.1	472318	472977	+	1	Carbonic anhydrase (EC 4.2.1.1)
TK06_RS02025	Pf6N2E2_403	NZ_CP015225.1	473017	473487	+	1	Cyanate hydratase (EC 4.2.1.104)
TK06_RS02030	Pf6N2E2_404	NZ_CP015225.1	473600	473854	+	1	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), A subunit
TK06_RS02035	TK06_RS02035	NZ_CP015225.1	474148	474510	+	1	ASCH domain-containing protein
TK06_RS30470	TK06_RS30470	NZ_CP015225.1	474787	475371	-	1	putative addiction module antidote protein
TK06_RS02045	Pf6N2E2_405	NZ_CP015225.1	475529	475801	-	1	hypothetical protein
TK06_RS02050	Pf6N2E2_406	NZ_CP015225.1	476143	477102	+	1	hypothetical protein
TK06_RS02055	Pf6N2E2_407	NZ_CP015225.1	477194	477460	+	1	Phosphohydrolase (MutT/nudix family protein)
TK06_RS30475	TK06_RS30475	NZ_CP015225.1	477456	477614	-	1	HIT family protein
TK06_RS02060	Pf6N2E2_408	NZ_CP015225.1	477998	478864	-	1	Transcriptional regulators, LysR family
TK06_RS02065	Pf6N2E2_409	NZ_CP015225.1	478975	479898	+	1	Permease of the drug/metabolite transporter (DMT) superfamily
TK06_RS02070	Pf6N2E2_410	NZ_CP015225.1	480118	480660	-	1	hypothetical protein
TK06_RS30480	TK06_RS30480	NZ_CP015225.1	480737	480919	-	1	DNA-binding response regulator
TK06_RS02075	Pf6N2E2_413	NZ_CP015225.1	481369	482442	-	1	Chemotaxis response regulator protein-glutamate methylesterase CheB (EC 3.1.1.61)
TK06_RS02080	Pf6N2E2_414	NZ_CP015225.1	482445	482942	-	1	Chemotaxis protein CheD
TK06_RS02085	Pf6N2E2_415	NZ_CP015225.1	482939	483736	-	1	Chemotaxis protein methyltransferase CheR (EC 2.1.1.80)
TK06_RS02090	Pf6N2E2_416	NZ_CP015225.1	483772	484308	-	1	Positive regulator of CheA protein activity (CheW)
TK06_RS02095	Pf6N2E2_417	NZ_CP015225.1	484348	486006	-	1	Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)
TK06_RS02100	Pf6N2E2_418	NZ_CP015225.1	486040	488142	-	1	Signal transduction histidine kinase CheA (EC 2.7.3.-)
TK06_RS02105	Pf6N2E2_419	NZ_CP015225.1	488182	488466	-	1	STAS domain protein
TK06_RS02110	Pf6N2E2_420	NZ_CP015225.1	488482	488850	-	1	Chemotaxis regulator - transmits chemoreceptor signals to flagelllar motor components CheY
TK06_RS02115	Pf6N2E2_421	NZ_CP015225.1	488862	490073	-	1	Methyl-accepting chemotaxis protein
TK06_RS02120	Pf6N2E2_422	NZ_CP015225.1	490517	491863	+	1	Na+ driven multidrug efflux pump
TK06_RS02125	Pf6N2E2_423	NZ_CP015225.1	491920	492588	+	1	Putative phosphatase YfbT
TK06_RS02130	Pf6N2E2_424	NZ_CP015225.1	492718	494091	-	1	Decarboxylase family protein
TK06_RS02135	Pf6N2E2_425	NZ_CP015225.1	494309	494842	+	1	FIG00957304: hypothetical protein
TK06_RS02140	Pf6N2E2_426	NZ_CP015225.1	494847	495317	-	1	Arsenate reductase (EC 1.20.4.1)
TK06_RS02145	Pf6N2E2_427	NZ_CP015225.1	495464	495643	-	1	Conidiation-specific protein 10
TK06_RS02150	Pf6N2E2_428	NZ_CP015225.1	495769	496332	-	1	Protease subunit of ATP-dependent Clp proteases
TK06_RS02155	Pf6N2E2_429	NZ_CP015225.1	496450	497505	-	1	Hypothetical protein PA2244 (similar to DNA topoisomerase IB, but possibly involved in glycosyl-transfer)
TK06_RS02160	Pf6N2E2_430	NZ_CP015225.1	497691	498770	-	1	Molybdenum transport ATP-binding protein ModC (TC 3.A.1.8.1)
TK06_RS02165	Pf6N2E2_431	NZ_CP015225.1	498774	499454	-	1	Molybdenum transport system permease protein ModB (TC 3.A.1.8.1)
TK06_RS02170	Pf6N2E2_432	NZ_CP015225.1	499456	500208	-	1	Molybdenum ABC transporter, periplasmic molybdenum-binding protein ModA (TC 3.A.1.8.1)
