Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name
Psest_0260	Psest_0260	cell division transport system permease protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0261	Psest_0261	RNA polymerase, sigma 32 subunit, RpoH  	2507149015	Pseudomonas stutzeri RCH2
Psest_0262	Psest_0262	PAS domain S-box-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0263	Psest_0263	PAS domain S-box-containing protein/diguanylate cyclase (GGDEF) domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0264	Psest_0264	monofunctional biosynthetic peptidoglycan transglycosylase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0265	Psest_0265	Uncharacterized membrane protein YgdD, TMEM256/DUF423 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0266	Psest_0266	sulfur carrier protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0267	Psest_0267	thiazole-phosphate synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0268	Psest_0268	tRNA (guanine-N(7)-)-methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0269	Psest_0269	Protein of unknown function (DUF1329)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0270	Psest_0270	carbamate kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0271	Psest_0271	ornithine carbamoyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0272	Psest_0272	arginine deiminase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0273	Psest_0273	arginine:ornithine antiporter, APA family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0274	Psest_0274	protein of unknown function (DUF5064)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0275	Psest_0275	Protein of unknown function (DUF3392)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0276	Psest_0276	oxygen-independent coproporphyrinogen-3 oxidase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0277	Psest_0277	XTP/dITP diphosphohydrolase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0278	Psest_0278	protein of unknown function (DUF4426)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0279	Psest_0279	methionine biosynthesis protein MetW  	2507149015	Pseudomonas stutzeri RCH2
Psest_0280	Psest_0280	homoserine O-acetyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0281	Psest_0281	Replication fork clamp-binding protein CrfC (dynamin-like GTPase family)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0282	Psest_0282	YggT family protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0283	Psest_0283	pyrroline-5-carboxylate reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0284	Psest_0284	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0285	Psest_0285	pilus retraction ATPase PilT  	2507149015	Pseudomonas stutzeri RCH2
Psest_0286	Psest_0286	twitching motility protein PilU  	2507149015	Pseudomonas stutzeri RCH2
Psest_0287	Psest_0287	probable DNA metabolism protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0288	Psest_0288	putative DNA modification/repair radical SAM protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0289	Psest_0289	TM2 domain-containing membrane protein YozV  	2507149015	Pseudomonas stutzeri RCH2
Psest_0290	Psest_0290	dihydroorotase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0291	Psest_0291	aspartate carbamoyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0292	Psest_0292	pyrimidine operon attenuation protein / uracil phosphoribosyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0293	Psest_0293	putative holliday junction resolvase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0294	Psest_0294	putative transcriptional regulator  	2507149015	Pseudomonas stutzeri RCH2
Psest_0295	Psest_0295	protein TonB  	2507149015	Pseudomonas stutzeri RCH2
Psest_0296	Psest_0296	glutathione synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0297	Psest_0297	twitching motility two-component system response regulator PilG  	2507149015	Pseudomonas stutzeri RCH2
Psest_0298	Psest_0298	twitching motility two-component system response regulator PilH  	2507149015	Pseudomonas stutzeri RCH2
Psest_0299	Psest_0299	twitching motility protein PilI  	2507149015	Pseudomonas stutzeri RCH2
Psest_0300	Psest_0300	twitching motility protein PilJ  	2507149015	Pseudomonas stutzeri RCH2
Psest_0301	Psest_0301	type IV pilus assembly protein PilK  	2507149015	Pseudomonas stutzeri RCH2
Psest_0302	Psest_0302	chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0303	Psest_0303	chemosensory pili system protein ChpB (putative protein-glutamate methylesterase)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0304	Psest_0304	chemosensory pili system protein ChpC  	2507149015	Pseudomonas stutzeri RCH2
Psest_0305	Psest_0305	16S rRNA (uracil1498-N3)-methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0306	Psest_0306	adenosylmethionine-8-amino-7-oxononanoate aminotransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0307	Psest_0307	cytochrome b561  	2507149015	Pseudomonas stutzeri RCH2
Psest_0308	Psest_0308	Polyisoprenoid-binding protein YceI  	2507149015	Pseudomonas stutzeri RCH2
Psest_0309	Psest_0309	membrane fusion protein, multidrug efflux system  	2507149015	Pseudomonas stutzeri RCH2
Psest_0310	Psest_0310	multidrug efflux pump  	2507149015	Pseudomonas stutzeri RCH2
Psest_0311	Psest_0311	outer membrane protein, multidrug efflux system  	2507149015	Pseudomonas stutzeri RCH2
Psest_0312	Psest_0312	ATP-dependent RNA helicase RhlE  	2507149015	Pseudomonas stutzeri RCH2
Psest_0313	Psest_0313	5,10-methylenetetrahydrofolate reductase (NAD(P))  	2507149015	Pseudomonas stutzeri RCH2
Psest_0314	Psest_0314	adenosylhomocysteinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0315	Psest_0315	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0316	Psest_0316	Cytochrome c556  	2507149015	Pseudomonas stutzeri RCH2
Psest_0317	Psest_0317	Protein of unknown function (DUF1090)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0318	Psest_0318	DNA ligase (NAD+)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0319	Psest_0319	Predicted ferric reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0320	Psest_0320	ABC-2 type transport system ATP-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0321	Psest_0321	ABC-2 type transport system permease protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0322	Psest_0322	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0323	Psest_0323	methionine adenosyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0324	Psest_0324	transcriptional regulator, ArsR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0325	Psest_0325	Threonine/homoserine/homoserine lactone efflux protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0326	Psest_0326	Taurine catabolism dioxygenase TauD, TfdA family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0327	Psest_0327	DNA-binding transcriptional regulator, LysR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0328	Psest_0328	transketolase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0329	Psest_0329	D-erythrose 4-phosphate dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0330	Psest_0330	phosphoglycerate kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0331	Psest_0331	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0332	Psest_0332	Membrane-bound lysozyme-inhibitor of c-type lysozyme  	2507149015	Pseudomonas stutzeri RCH2
Psest_0333	Psest_0333	fructose-bisphosphate aldolase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0334	Psest_0334	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains  	2507149015	Pseudomonas stutzeri RCH2
Psest_0335	Psest_0335	Methylase involved in ubiquinone/menaquinone biosynthesis  	2507149015	Pseudomonas stutzeri RCH2
Psest_0336	Psest_0336	Protein of unknown function (DUF3509)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0337	Psest_0337	Regulator of cell morphogenesis and NO signaling  	2507149015	Pseudomonas stutzeri RCH2
Psest_0338	Psest_0338	PAS domain S-box-containing protein/diguanylate cyclase (GGDEF) domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0339	Psest_0339	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0340	Psest_0340	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0341	Psest_0341	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0342	Psest_0342	polar amino acid transport system substrate-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0343	Psest_0343	TIGR01666 family membrane protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0344	Psest_0344	ATP-dependent RNA helicase DbpA  	2507149015	Pseudomonas stutzeri RCH2
Psest_0345	Psest_0345	Uncharacterized conserved protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0346	Psest_0346	putative solute:sodium symporter small subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_0347	Psest_0347	cation/acetate symporter  	2507149015	Pseudomonas stutzeri RCH2
Psest_0348	Psest_0348	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0349	Psest_0349	DNA polymerase-3 subunit epsilon  	2507149015	Pseudomonas stutzeri RCH2
Psest_0350	Psest_0350	CBS domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0351	Psest_0351	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0352	Psest_0352	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0353	Psest_0353	methyl-accepting chemotaxis protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0354	Psest_0354	malate synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0355	Psest_0355	Glycine cleavage system regulatory protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0356	Psest_0356	chloramphenicol-sensitive protein RarD  	2507149015	Pseudomonas stutzeri RCH2
Psest_0357	Psest_0357	glucose 1-dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0358	Psest_0358	alpha,alpha-trehalase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0359	Psest_0359	DNA-binding transcriptional regulator, FadR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0360	Psest_0360	Threonine/homoserine efflux transporter RhtA  	2507149015	Pseudomonas stutzeri RCH2
Psest_0361	Psest_0361	TRAP transporter, DctM subunit  	2507149015	Pseudomonas stutzeri RCH2
Psest_0362	Psest_0362	TRAP-type C4-dicarboxylate transport system, small permease component  	2507149015	Pseudomonas stutzeri RCH2
Psest_0363	Psest_0363	tripartite ATP-independent transporter solute receptor, DctP family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0364	Psest_0364	Sugar lactone lactonase YvrE  	2507149015	Pseudomonas stutzeri RCH2
Psest_0365	Psest_0365	uronate dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0366	Psest_0366	Uncharacterized membrane protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0367	Psest_0367	4-azaleucine resistance probable transporter AzlC  	2507149015	Pseudomonas stutzeri RCH2
Psest_0368	Psest_0368	DNA-binding transcriptional regulator, LysR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0369	Psest_0369	L-alanine-DL-glutamate epimerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0370	Psest_0370	putative tricarboxylic transport membrane protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0371	Psest_0371	Tripartite tricarboxylate transporter TctB family protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0372	Psest_0372	Tripartite-type tricarboxylate transporter, receptor component TctC  	2507149015	Pseudomonas stutzeri RCH2
Psest_0373	Psest_0373	glucarate dehydratase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0374	Psest_0374	5-dehydro-4-deoxyglucarate dehydratase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0375	Psest_0375	aldehyde dehydrogenase (NAD+)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0376	Psest_0376	glucarate dehydratase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0377	Psest_0377	galactarate dehydratase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0378	Psest_0378	Lactate dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0379	Psest_0379	aldose 1-epimerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0380	Psest_0380	iron complex outermembrane recepter protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0381	Psest_0381	Protein of unknown function (DUF3649)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0382	Psest_0382	Uncharacterized iron-regulated membrane protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0383	Psest_0383	Protein of unknown function (DUF3325)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0384	Psest_0384	outer membrane porin, OprD family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0385	Psest_0385	Conserved secreted protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0386	Psest_0386	Regulator of protease activity HflC, stomatin/prohibitin superfamily  	2507149015	Pseudomonas stutzeri RCH2
Psest_0387	Psest_0387	membrane-bound serine protease (ClpP class)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0388	Psest_0388	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0389	Psest_0389	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0390	Psest_0390	Short-chain dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0391	Psest_0391	Uncharacterized membrane protein YqaE, homolog of Blt101, UPF0057 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0392	Psest_0392	Signal transduction histidine kinase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0393	Psest_0393	chemotaxis protein methyltransferase CheR  	2507149015	Pseudomonas stutzeri RCH2
Psest_0394	Psest_0394	two-component system, chemotaxis family, response regulator CheB  	2507149015	Pseudomonas stutzeri RCH2
Psest_0395	Psest_0395	His Kinase A (phospho-acceptor) domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0396	Psest_0396	Uncharacterized conserved protein YdiU, UPF0061 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0397	Psest_0397	potassium efflux system protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0398	Psest_0398	potassium/proton antiporter, CPA1 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0399	Psest_0399	butyryl-CoA dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0400	Psest_0400	geranylgeranyl diphosphate synthase, type II  	2507149015	Pseudomonas stutzeri RCH2
Psest_0401	Psest_0401	isopentenyl-diphosphate delta-isomerase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0402	Psest_0402	zeaxanthin glucosyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0403	Psest_0403	lycopene beta-cyclase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0404	Psest_0404	phytoene desaturase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0405	Psest_0405	phytoene synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0406	Psest_0406	beta-carotene 3-hydroxylase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0407	Psest_0407	nitronate monooxygenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0408	Psest_0408	23S rRNA (adenine2030-N6)-methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0409	Psest_0409	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist  	2507149015	Pseudomonas stutzeri RCH2
Psest_0410	Psest_0410	comF family protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0411	Psest_0411	biotin synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0412	Psest_0412	8-amino-7-oxononanoate synthase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0413	Psest_0413	pimeloyl-[acyl-carrier protein] methyl ester esterase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0414	Psest_0414	malonyl-CoA O-methyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0415	Psest_0415	dethiobiotin synthetase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0416	Psest_0416	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0417	Psest_0417	Acyl-CoA dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0418	Psest_0418	diguanylate cyclase (GGDEF) domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0419	Psest_0419	Acyl-CoA dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0421	Psest_0421	methionine-S-sulfoxide reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0422	Psest_0422	Site-specific recombinase XerD  	2507149015	Pseudomonas stutzeri RCH2
Psest_0423	Psest_0423	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0424	Psest_0424	Phage integrase family protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0425	Psest_0425	transposase, IS4 family /transposase, IS5 family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0426	Psest_0426	putative transposase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0427	Psest_0427	transposase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0428	Psest_0428	phosphonate transport system ATP-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0429	Psest_0429	phosphonate transport system substrate-binding protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0430	Psest_0430	phosphonate transport system permease protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0431	Psest_0431	phosphonate dehydrogenase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0432	Psest_0432	DNA-binding transcriptional regulator, LysR family  	2507149015	Pseudomonas stutzeri RCH2
Psest_0433	Psest_0433	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0434	Psest_0434	Transcriptional regulator, AbiEi antitoxin, Type IV TA system  	2507149015	Pseudomonas stutzeri RCH2
Psest_0435	Psest_0435	Transcriptional regulator, contains XRE-family HTH domain  	2507149015	Pseudomonas stutzeri RCH2
Psest_0436	Psest_0436	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0437	Psest_0437	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0438	Psest_0438	NACHT domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0439	Psest_0439	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0440	Psest_0440	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0441	Psest_0441	Subtilisin-like serine proteases  	2507149015	Pseudomonas stutzeri RCH2
Psest_0442	Psest_0442	ATPases of the AAA+ class  	2507149015	Pseudomonas stutzeri RCH2
Psest_0443	Psest_0443	peptide-methionine (S)-S-oxide reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0444	Psest_0444	peptide-methionine (S)-S-oxide reductase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0445	Psest_0445	PAS domain S-box-containing protein/diguanylate cyclase (GGDEF) domain-containing protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0446	Psest_0446	hypothetical protein  	2507149015	Pseudomonas stutzeri RCH2
Psest_0447	Psest_0447	pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase)  	2507149015	Pseudomonas stutzeri RCH2
Psest_0448	Psest_0448	pyruvate dehydrogenase E1 component  	2507149015	Pseudomonas stutzeri RCH2
Psest_0449	Psest_0449	glutamate-ammonia-ligase adenylyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0450	Psest_0450	branched chain amino acid aminotransferase apoenzyme  	2507149015	Pseudomonas stutzeri RCH2
Psest_0451	Psest_0451	heptosyltransferase-2  	2507149015	Pseudomonas stutzeri RCH2
Psest_0452	Psest_0452	heptosyltransferase-1  	2507149015	Pseudomonas stutzeri RCH2
Psest_0453	Psest_0453	UDP-glucose:(heptosyl)LPS alpha-1,3-glucosyltransferase  	2507149015	Pseudomonas stutzeri RCH2
Psest_0454	Psest_0454	heptose I phosphotransferase  	2507149015	Pseudomonas stutzeri RCH2
