#Locus	Accession	Start	End	Length	RevGeneID	FwdGeneID	RevOperonId	FwdOperonId
locus_2286	NC_019936.1	3636081	3636188	108	Psest_3465	Psest_3466	operon 649	
locus_2288	NC_019936.1	3639318	3639538	221	Psest_3468			
locus_2290	NC_019936.1	3640944	3641093	150		Psest_3471		operon 650
locus_2293	NC_019936.1	3647510	3647597	88		Psest_3478		
locus_2294	NC_019936.1	3649980	3650222	243	Psest_3480		operon 651	
locus_2295	NC_019936.1	3651213	3651380	168	Psest_3481			
locus_2296	NC_019936.1	3652341	3652421	81	Psest_3482			
locus_2299	NC_019936.1	3659270	3659372	103	Psest_3486		operon 652	
locus_2302	NC_019936.1	3662951	3663191	241	Psest_3489	Psest_3490	operon 653	operon 654
locus_2303	NC_019936.1	3665782	3665950	169		Psest_3492		
locus_2304	NC_019936.1	3666737	3666838	102		Psest_3493		
locus_2305	NC_019936.1	3668073	3668284	212	Psest_3494	Psest_3495		
locus_2306	NC_019936.1	3669029	3669145	117		Psest_3496		
locus_2307	NC_019936.1	3669581	3669709	129		Psest_3497		
locus_2308	NC_019936.1	3672142	3672215	74	Psest_3499		operon 655	
locus_2309	NC_019936.1	3672771	3672841	71	Psest_3500	Psest_3501		operon 656
locus_2311	NC_019936.1	3675049	3675153	105		Psest_3503		
locus_2312	NC_019936.1	3678219	3678402	184	Psest_3504			
locus_2313	NC_019936.1	3679729	3679933	205	Psest_3505	Psest_3506		
locus_2314	NC_019936.1	3681623	3681720	98		Psest_3507		
locus_2315	NC_019936.1	3683218	3683340	123	Psest_3508			
locus_2316	NC_019936.1	3685231	3685462	232	Psest_3509			
locus_2317	NC_019936.1	3686924	3687004	81	Psest_3510			
locus_2318	NC_019936.1	3689777	3689940	164	Psest_3513		operon 657	
locus_2319	NC_019936.1	3691027	3691417	391	Psest_3514			
locus_2320	NC_019936.1	3692828	3692955	128	Psest_3515			
locus_2321	NC_019936.1	3694051	3694195	145	Psest_3516			
locus_2322	NC_019936.1	3697667	3697907	241	Psest_3517	Psest_3518		
locus_2323	NC_019936.1	3699032	3699142	111	Psest_3519	Psest_3520		
locus_2324	NC_019936.1	3700484	3700756	273		Psest_3521		
locus_2325	NC_019936.1	3702149	3702263	115		Psest_3522		
locus_2326	NC_019936.1	3703035	3703147	113		Psest_3523		operon 658
locus_2327	NC_019936.1	3706617	3706793	177	Psest_3525			
locus_2328	NC_019936.1	3708129	3708386	258	Psest_3526			
locus_2329	NC_019936.1	3709272	3709435	164	Psest_3527			
locus_2331	NC_019936.1	3711059	3711228	170	Psest_3530	Psest_3531		operon 659
locus_2333	NC_019936.1	3714051	3714157	107	Psest_3535			
locus_2334	NC_019936.1	3714257	3714375	119	Psest_3536	Psest_3537		operon 660
locus_2336	NC_019936.1	3721179	3721658	480		Psest_3541		
locus_2337	NC_019936.1	3725366	3725486	121	Psest_3544		operon 661	
locus_2338	NC_019936.1	3726135	3726220	86	Psest_3545			
locus_2343	NC_019936.1	3730518	3730903	386	Psest_3551		operon 662	
locus_2344	NC_019936.1	3732469	3732580	112	Psest_3553	Psest_3554	operon 663	operon 664
locus_2346	NC_019936.1	3735659	3735865	207	Psest_3558	Psest_3559	operon 665	
locus_2347	NC_019936.1	3737112	3737218	107	Psest_3560	Psest_3561		operon 666
locus_2352	NC_019936.1	3745294	3745476	183	Psest_3570	Psest_3571	operon 667	
locus_2354	NC_019936.1	3748532	3748695	164	Psest_3574		operon 668	
locus_2355	NC_019936.1	3750064	3750194	131	Psest_3575	Psest_3576		
locus_2356	NC_019936.1	3753039	3753135	97		Psest_3577		
locus_2357	NC_019936.1	3755932	3756125	194	Psest_3578			
locus_2362	NC_019936.1	3758997	3759125	129	Psest_3583		operon 669	
locus_2368	NC_019936.1	3763025	3763203	179	Psest_3592		operon 670	
locus_2379	NC_019936.1	3769407	3769488	82	Psest_3606			
locus_2380	NC_019936.1	3769801	3769950	150	Psest_3607		operon 671	
locus_2383	NC_019936.1	3773797	3773894	98	Psest_3610			
locus_2384	NC_019936.1	3774267	3774405	139	Psest_3611		operon 672	
locus_2386	NC_019936.1	3782742	3782954	213	Psest_3613		operon 673	
locus_2388	NC_019936.1	3783900	3784091	192	Psest_3616		operon 674	
locus_2389	NC_019936.1	3785219	3785327	109	Psest_3618		operon 675	
locus_2391	NC_019936.1	3786240	3786281	42	Psest_3620		operon 676	
locus_2393	NC_019936.1	3787603	3787686	84	Psest_3622			
locus_2396	NC_019936.1	3787973	3788113	141	Psest_3625			
locus_2398	NC_019936.1	3790502	3790620	119	Psest_3628		operon 677	
locus_2399	NC_019936.1	3790737	3790871	135	Psest_3629			
locus_2400	NC_019936.1	3793759	3794014	256	Psest_3630			
locus_2402	NC_019936.1	3794197	3794387	191	Psest_3632			
locus_2403	NC_019936.1	3795807	3795925	119	Psest_3633	Psest_3634		
locus_2404	NC_019936.1	3797595	3797764	170	Psest_3635	Psest_3636		operon 678
locus_2405	NC_019936.1	3800666	3800768	103	Psest_3638			
locus_2406	NC_019936.1	3801804	3801931	128	Psest_3639	Psest_3640		
locus_2407	NC_019936.1	3802361	3802491	131		Psest_3641		
locus_2408	NC_019936.1	3804944	3805019	76	Psest_3642	Psest_3643		
locus_2410	NC_019936.1	3806586	3806797	212	Psest_3645	Psest_3646		
locus_2411	NC_019936.1	3811454	3811632	179	Psest_3650		operon 679	
locus_2412	NC_019936.1	3813006	3813109	104	Psest_3652		operon 680	
locus_2413	NC_019936.1	3814391	3814548	158	Psest_3653			
locus_2415	NC_019936.1	3816856	3816915	60	Psest_3655		operon 681	
locus_2418	NC_019936.1	3820424	3820571	148	Psest_3658			
locus_2419	NC_019936.1	3823616	3823711	96	Psest_3660	Psest_3661	operon 682	
locus_2420	NC_019936.1	3827229	3827318	90	Psest_3664	Psest_3665	operon 683	operon 684
locus_2421	NC_019936.1	3831400	3831509	110		Psest_3667		
locus_2422	NC_019936.1	3832503	3832616	114		Psest_3668		operon 685
locus_2424	NC_019936.1	3834979	3835248	270		Psest_3672		operon 686
locus_2425	NC_019936.1	3837172	3837252	81		Psest_3673		
locus_2427	NC_019936.1	3840083	3840177	95		Psest_3675		
locus_2428	NC_019936.1	3842241	3842315	75	Psest_3677	Psest_3678	operon 687	
locus_2429	NC_019936.1	3843926	3844121	196	Psest_3679	Psest_3680		
locus_2430	NC_019936.1	3844338	3844475	138		Psest_3681		
locus_2432	NC_019936.1	3848341	3848496	156		Psest_3683		
locus_2433	NC_019936.1	3848574	3848804	231		Psest_3684		operon 688
locus_2434	NC_019936.1	3850596	3850686	91		Psest_3685		
locus_2436	NC_019936.1	3852471	3852667	197		Psest_3687		operon 689
locus_2441	NC_019936.1	3869456	3869571	116		Psest_3706		
locus_2442	NC_019936.1	3870772	3870964	193	Psest_3707	Psest_3708		
locus_2443	NC_019936.1	3873353	3873491	139	Psest_3709			
locus_2444	NC_019936.1	3874911	3875017	107	Psest_3710			
locus_2445	NC_019936.1	3879467	3879639	173	Psest_3711			
locus_2449	NC_019936.1	3887787	3887966	180	Psest_3719	Psest_3720	operon 690	
locus_2450	NC_019936.1	3891731	3891886	156	Psest_3721			
locus_2452	NC_019936.1	3892918	3893113	196	Psest_3723	Psest_3724	operon 691	
locus_2453	NC_019936.1	3895337	3895448	112		Psest_3725		operon 692
locus_2455	NC_019936.1	3900422	3900544	123	Psest_3728			
locus_2456	NC_019936.1	3901805	3902035	231	Psest_3729			
locus_2457	NC_019936.1	3902363	3902545	183	Psest_3730	Psest_3731		
locus_2459	NC_019936.1	3907404	3907704	301	Psest_3733	Psest_3734	operon 693	
locus_2460	NC_019936.1	3908371	3908517	147		Psest_3735		
locus_2462	NC_019936.1	3910093	3910404	312	Psest_3737		operon 694	
locus_2463	NC_019936.1	3912894	3912961	68	Psest_3740	Psest_3741	operon 695	
locus_2464	NC_019936.1	3914245	3914348	104	Psest_3742			
locus_2465	NC_019936.1	3914817	3915073	257	Psest_3743			
locus_2466	NC_019936.1	3915566	3915682	117	Psest_3744			
locus_2468	NC_019936.1	3919801	3919955	155	Psest_3748		operon 696	
locus_2469	NC_019936.1	3921758	3921964	207	Psest_3750	Psest_3751	operon 697	operon 698
locus_2473	NC_019936.1	3925318	3925409	92		Psest_3755		
locus_2475	NC_019936.1	3926450	3926527	78		Psest_3757		
locus_2476	NC_019936.1	3926774	3926912	139		Psest_3758		
locus_2477	NC_019936.1	3929739	3929823	85		Psest_3759		
locus_2478	NC_019936.1	3931089	3931248	160	Psest_3761			
locus_2479	NC_019936.1	3931582	3931769	188	Psest_3762	Psest_3763		operon 699
locus_2483	NC_019936.1	3936762	3936839	78	Psest_3769			
locus_2484	NC_019936.1	3937266	3937368	103	Psest_3770		operon 700	
locus_2485	NC_019936.1	3938620	3938734	115	Psest_3771			
locus_2487	NC_019936.1	3940429	3940824	396	Psest_3773	Psest_3774	operon 701	operon 702
locus_2489	NC_019936.1	3942619	3942748	130		Psest_3776		
locus_2490	NC_019936.1	3946420	3946643	224	Psest_3777	Psest_3778		
locus_2491	NC_019936.1	3948654	3948750	97		Psest_3779		
locus_2492	NC_019936.1	3950159	3950248	90	Psest_3780			
locus_2494	NC_019936.1	3952923	3953082	160	Psest_3782		operon 703	
locus_2495	NC_019936.1	3954675	3954860	186	Psest_3784	Psest_3785	operon 704	operon 705
locus_2497	NC_019936.1	3958614	3958749	136		Psest_3788		
locus_2498	NC_019936.1	3959865	3959998	134	Psest_3789			
locus_2499	NC_019936.1	3960425	3960585	161	Psest_3790			
locus_2500	NC_019936.1	3961135	3961252	118	Psest_3791			
locus_2501	NC_019936.1	3962901	3963046	146	Psest_3793	Psest_3794	operon 706	
locus_2502	NC_019936.1	3963536	3963638	103		Psest_3795		
locus_2504	NC_019936.1	3966580	3966736	157		Psest_3797		
locus_2505	NC_019936.1	3968012	3968114	103	Psest_3798			
locus_2506	NC_019936.1	3969681	3969851	171	Psest_3799			
locus_2507	NC_019936.1	3971379	3971547	169	Psest_3800	Psest_3801		operon 707
locus_2509	NC_019936.1	3973966	3974103	138	Psest_3803	Psest_3804		operon 708
locus_2510	NC_019936.1	3975770	3975810	41		Psest_3806		operon 709
locus_2512	NC_019936.1	3980836	3981036	201	Psest_3808			
locus_2514	NC_019936.1	3982293	3982377	85	Psest_3810	Psest_3811	operon 710	
locus_2516	NC_019936.1	3984337	3984487	151	Psest_3813	Psest_3814	operon 711	operon 712
locus_2518	NC_019936.1	3986042	3986156	115		Psest_3816		
locus_2520	NC_019936.1	3988590	3988693	104		Psest_3818		
locus_2522	NC_019936.1	3990119	3990565	447	Psest_3820	Psest_3821	operon 713	
locus_2523	NC_019936.1	3993660	3993770	111	Psest_3822	Psest_3823		
locus_2525	NC_019936.1	3997074	3997159	86	Psest_3826			
locus_2526	NC_019936.1	3998081	3998181	101	Psest_3827	Psest_3828	operon 714	
locus_2527	NC_019936.1	4000421	4000541	121	Psest_3829			
locus_2528	NC_019936.1	4001724	4001898	175	Psest_3830	Psest_3831		
locus_2529	NC_019936.1	4003317	4003455	139	Psest_3832			
locus_2530	NC_019936.1	4003729	4003877	149	Psest_3833			
locus_2532	NC_019936.1	4005265	4005378	114	Psest_3835		operon 715	
locus_2533	NC_019936.1	4007083	4007299	217	Psest_3836			
locus_2535	NC_019936.1	4009906	4009978	73	Psest_3838		operon 716	
locus_2537	NC_019936.1	4013764	4014000	237	Psest_3841	Psest_3842	operon 717	
locus_2538	NC_019936.1	4014775	4014882	108		Psest_3843		operon 718
locus_2540	NC_019936.1	4016375	4016494	120		Psest_3845		
locus_2542	NC_019936.1	4018555	4018654	100		Psest_3847		
locus_2543	NC_019936.1	4019999	4020190	192		Psest_3848		
locus_2544	NC_019936.1	4021901	4022042	142	Psest_3849			
locus_2545	NC_019936.1	4022961	4023138	178	Psest_3850	Psest_3851		
locus_2546	NC_019936.1	4023952	4024338	387		Psest_3852		operon 719
locus_2547	NC_019936.1	4029713	4029798	86	Psest_3857			
locus_2548	NC_019936.1	4030594	4030696	103	Psest_3858			
locus_2550	NC_019936.1	4032291	4032449	159	Psest_3860	Psest_3861	operon 720	
locus_2552	NC_019936.1	4035991	4036171	181	Psest_3863	Psest_3864	operon 721	
locus_2554	NC_019936.1	4038823	4038986	164	Psest_3866	Psest_3867	operon 722	operon 723
locus_2555	NC_019936.1	4039659	4039756	98		Psest_3868		
locus_2557	NC_019936.1	4042015	4042111	97	Psest_3870			
locus_2559	NC_019936.1	4044225	4044393	169	Psest_3872	Psest_3873	operon 724	
locus_2560	NC_019936.1	4046002	4046153	152	Psest_3874			
locus_2561	NC_019936.1	4046532	4046647	116	Psest_3875			
locus_2563	NC_019936.1	4049507	4049697	191	Psest_3877	Psest_3878		
locus_2564	NC_019936.1	4050355	4050551	197		Psest_3879		operon 725
locus_2567	NC_019936.1	4052394	4052527	134		Psest_3882		
locus_2568	NC_019936.1	4053134	4053203	70		Psest_3883		operon 726
locus_2569	NC_019936.1	4055276	4055351	76		Psest_3885		
locus_2570	NC_019936.1	4062576	4062837	262	Psest_3893	Psest_3894	operon 727	operon 728
locus_2571	NC_019936.1	4066217	4066330	114	Psest_3897			
locus_2572	NC_019936.1	4067650	4067850	201	Psest_3899	Psest_3900	operon 729	operon 730
locus_2573	NC_019936.1	4071296	4071459	164		Psest_3902		
locus_2574	NC_019936.1	4075886	4075931	46	Psest_3905		operon 731	
locus_2575	NC_019936.1	4076460	4076635	176	Psest_3906			
locus_2578	NC_019936.1	4079040	4079191	152	Psest_3909			
locus_2580	NC_019936.1	4082577	4082725	149	Psest_3912	Psest_3913	operon 732	
locus_2581	NC_019936.1	4084320	4084537	218	Psest_3914			
locus_2582	NC_019936.1	4084928	4085035	108	Psest_3915			
locus_2583	NC_019936.1	4085711	4086410	700	Psest_3916			
locus_2584	NC_019936.1	4086750	4086985	236	Psest_3918			
locus_2585	NC_019936.1	4087892	4087978	87	Psest_3919	Psest_3920		
locus_2586	NC_019936.1	4089140	4089464	325		Psest_3921		
locus_2587	NC_019936.1	4092326	4092575	250	Psest_3923	Psest_3924	operon 733	
locus_2588	NC_019936.1	4095603	4095956	354	Psest_3925			
locus_2589	NC_019936.1	4097778	4097944	167	Psest_3926			
locus_2590	NC_019936.1	4099400	4099737	338	Psest_3927	Psest_3928		
locus_2591	NC_019936.1	4101145	4101305	161		Psest_3929		operon 734
locus_2592	NC_019936.1	4102487	4102655	169		Psest_3931		operon 735
locus_2594	NC_019936.1	4106191	4106280	90		Psest_3935		
locus_2595	NC_019936.1	4108654	4108790	137		Psest_3936		operon 736
locus_2596	NC_019936.1	4109328	4109417	90		Psest_3937		
locus_2598	NC_019936.1	4111615	4111859	245	Psest_3939	Psest_3940		operon 737
locus_2601	NC_019936.1	4115883	4115948	66		Psest_3946		operon 738
locus_2602	NC_019936.1	4117882	4118054	173		Psest_3949		
locus_2603	NC_019936.1	4119898	4119975	78	Psest_3951	Psest_3952	operon 739	
locus_2605	NC_019936.1	4121228	4121304	77	Psest_3954			
locus_2607	NC_019936.1	4122922	4123101	180	Psest_3956		operon 740	
locus_2608	NC_019936.1	4125553	4125720	168	Psest_3957	Psest_3958		
locus_2609	NC_019936.1	4126159	4126341	183		Psest_3959		
locus_2610	NC_019936.1	4128242	4128358	117	Psest_3961	Psest_3962	operon 741	
locus_2611	NC_019936.1	4129040	4129208	169		Psest_3963		
locus_2612	NC_019936.1	4131771	4131857	87		Psest_3964		
locus_2613	NC_019936.1	4132707	4132908	202		Psest_3965		
locus_2616	NC_019936.1	4138175	4138276	102	Psest_3969	Psest_3970	operon 742	
locus_2617	NC_019936.1	4139177	4139367	191		Psest_3971		operon 743
locus_2618	NC_019936.1	4144788	4145432	645		Psest_3977		
locus_2619	NC_019936.1	4147357	4147481	125	Psest_3978			
locus_2620	NC_019936.1	4148043	4148162	120	Psest_3979			
locus_2621	NC_019936.1	4148586	4148715	130	Psest_3980			
locus_2624	NC_019936.1	4151597	4151962	366	Psest_3983	Psest_3984	operon 744	
locus_2625	NC_019936.1	4155919	4156218	300	Psest_3985	Psest_3986		
locus_2626	NC_019936.1	4157155	4157320	166	Psest_3987			
locus_2627	NC_019936.1	4158866	4159079	214	Psest_3988			
locus_2628	NC_019936.1	4159968	4160163	196	Psest_3989	Psest_3990		
locus_2629	NC_019936.1	4161351	4161451	101	Psest_3991	Psest_3992		operon 745
locus_2630	NC_019936.1	4164175	4164250	76	Psest_3994			
locus_2631	NC_019936.1	4164986	4165210	225	Psest_3995	Psest_3996	operon 746	operon 747
locus_2632	NC_019936.1	4167937	4168046	110		Psest_3998		
locus_2633	NC_019936.1	4169625	4169833	209		Psest_3999		
locus_2635	NC_019936.1	4174104	4174232	129	Psest_4001		operon 748	
locus_2637	NC_019936.1	4176215	4176327	113	Psest_4003	Psest_4004	operon 749	
locus_2638	NC_019936.1	4177693	4177797	105		Psest_4005		
locus_2639	NC_019936.1	4180483	4180700	218	Psest_4006	Psest_4007		
locus_2640	NC_019936.1	4182294	4182432	139		Psest_4008		operon 750
locus_2643	NC_019936.1	4189217	4189510	294	Psest_4011	Psest_4012		operon 751
locus_2644	NC_019936.1	4191426	4191501	76		Psest_4014		
locus_2645	NC_019936.1	4192720	4192819	100		Psest_4015		
locus_2646	NC_019936.1	4192896	4193061	166		Psest_4016		operon 752
locus_2647	NC_019936.1	4194980	4195418	439		Psest_4018		
locus_2648	NC_019936.1	4196655	4196854	200	Psest_4019	Psest_4020		operon 753
locus_2652	NC_019936.1	4199575	4200358	784		Psest_4024		operon 754
locus_2654	NC_019936.1	4203173	4203271	99	Psest_4027			
locus_2656	NC_019936.1	4205838	4206330	493	Psest_4031	Psest_4032	operon 755	operon 756
locus_2659	NC_019936.1	4211509	4212103	595	Psest_4038		operon 757	
locus_2661	NC_019936.1	4212997	4213037	41	Psest_4040		operon 758	
locus_2663	NC_019936.1	4214106	4214408	303	Psest_4043		operon 759	
locus_2664	NC_019936.1	4217559	4217686	128	Psest_4044			
locus_2665	NC_019936.1	4223389	4223894	506	Psest_4048	Psest_4049	operon 760	
locus_2666	NC_019936.1	4224324	4224601	278		Psest_4050		
locus_2668	NC_019936.1	4226765	4226879	115	Psest_4053		operon 761	
locus_2670	NC_019936.1	4229041	4229117	77	Psest_4055			
locus_2673	NC_019936.1	4231011	4231267	257	Psest_4058	Psest_4059	operon 762	
locus_2674	NC_019936.1	4231448	4231712	265		Psest_4060		
locus_2675	NC_019936.1	4232712	4232969	258		Psest_4061		operon 763
locus_2677	NC_019936.1	4235682	4235787	106		Psest_4064		
locus_2679	NC_019936.1	4238004	4238055	52	Psest_4066		operon 764	
locus_2680	NC_019936.1	4238308	4238391	84	Psest_4067			
locus_2681	NC_019936.1	4239478	4239580	103	Psest_4068		operon 765	
locus_2682	NC_019936.1	4240070	4240227	158	Psest_4069			
locus_2683	NC_019936.1	4242721	4242838	118	Psest_4070			
locus_2685	NC_019936.1	4247567	4247712	146	Psest_4072		operon 766	
locus_2686	NC_019936.1	4248646	4248807	162	Psest_4073	Psest_4074		operon 767
locus_2687	NC_019936.1	4250233	4250320	88		Psest_4075		
locus_2688	NC_019936.1	4252409	4252577	169	Psest_4076	Psest_4077		
locus_2689	NC_019936.1	4254000	4254099	100		Psest_4078		
locus_2690	NC_019936.1	4255084	4255207	124		Psest_4079		
locus_2693	NC_019936.1	4258991	4259186	196	Psest_4083		operon 768	
locus_2695	NC_019936.1	4262422	4262660	239	Psest_4085	Psest_4086	operon 769	
locus_2696	NC_019936.1	4263778	4263878	101	Psest_4087			
locus_2697	NC_019936.1	4264746	4264886	141	Psest_4088	Psest_4089		
locus_2698	NC_019936.1	4266330	4266880	551		Psest_4090		operon 770
locus_2701	NC_019936.1	4270126	4270280	155		Psest_4094		
locus_2702	NC_019936.1	4271712	4271875	164		Psest_4095		
locus_2703	NC_019936.1	4272095	4272219	125		Psest_4096		
locus_2704	NC_019936.1	4276480	4276730	251	Psest_4097	Psest_4098		operon 771
locus_2706	NC_019936.1	4280081	4280261	181		Psest_4100		
locus_2708	NC_019936.1	4282638	4282756	119	Psest_4102	Psest_4103	operon 772	
locus_2709	NC_019936.1	4283594	4283745	152		Psest_4104		operon 773
locus_2711	NC_019936.1	4288440	4288569	130		Psest_4107		operon 774
locus_2712	NC_019936.1	4292807	4293483	677		Psest_4110		
locus_2714	NC_019936.1	4295995	4296136	142	Psest_4112	Psest_4113	operon 775	operon 776
locus_2716	NC_019936.1	4296731	4297105	375		Psest_4115		operon 777
locus_2719	NC_019936.1	4298105	4298255	151		Psest_4119		operon 778
locus_2721	NC_019936.1	4301273	4301419	147		Psest_4122		operon 779
locus_2722	NC_019936.1	4303741	4303988	248		Psest_4124		
locus_2723	NC_019936.1	4305221	4305367	147	Psest_4126	Psest_4127	operon 780	
locus_2725	NC_019936.1	4308945	4309236	292	Psest_4129		operon 781	
locus_2726	NC_019936.1	4310452	4310656	205	Psest_4130	Psest_4131		operon 782
locus_2728	NC_019936.1	4315712	4315799	88	Psest_4134		operon 783	
locus_2729	NC_019936.1	4316259	4316550	292	Psest_4135	Psest_4136		operon 784
locus_2730	NC_019936.1	4324013	4324134	122	Psest_4140	Psest_4141	operon 785	
locus_2737	NC_019936.1	4334359	4334408	50	Psest_4150		operon 786	
locus_2738	NC_019936.1	4335868	4335965	98	Psest_4153	Psest_4154	operon 787	
locus_2739	NC_019936.1	4336755	4336926	172		Psest_4155		
locus_2740	NC_019936.1	4337764	4338132	369		Psest_4156		operon 788
locus_2744	NC_019936.1	4345651	4346121	471	Psest_4165		operon 789	
locus_2745	NC_019936.1	4346835	4346966	132	Psest_4167		operon 790	
locus_2749	NC_019936.1	4353914	4354320	407	Psest_4174	Psest_4175	operon 791	operon 792
locus_2752	NC_019936.1	4361734	4361899	166	Psest_4183			
locus_2753	NC_019936.1	4362107	4362290	184	Psest_4184	Psest_4185		operon 793
locus_2755	NC_019936.1	4365719	4365846	128	Psest_4187			
locus_2757	NC_019936.1	4367600	4367748	149	Psest_4189		operon 794	
locus_2758	NC_019936.1	4368610	4368743	134	Psest_4190	Psest_4191		operon 795
locus_2763	NC_019936.1	4379278	4379433	156	Psest_4201		operon 796	
locus_2764	NC_019936.1	4380949	4381469	521	Psest_4202	Psest_4203		operon 797
locus_2767	NC_019936.1	4385026	4385145	120	Psest_4206			
locus_2768	NC_019936.1	4386136	4386223	88	Psest_4207	Psest_4208		
locus_2769	NC_019936.1	4387025	4387177	153		Psest_4209		
locus_2770	NC_019936.1	4387379	4387492	114		Psest_4210		
locus_2771	NC_019936.1	4387811	4387918	108		Psest_4211		operon 798
locus_2773	NC_019936.1	4396874	4397057	184	Psest_4217		operon 799	
locus_2774	NC_019936.1	4397577	4398104	528	Psest_4218			
locus_2775	NC_019936.1	4400850	4400925	76	Psest_4219	Psest_4220		operon 800
locus_2777	NC_019936.1	4402189	4402426	238		Psest_4222		
locus_2778	NC_019936.1	4404713	4405068	356	Psest_4223			
locus_2780	NC_019936.1	4407986	4408162	177	Psest_4225			
locus_2782	NC_019936.1	4408567	4408863	297	Psest_4227		operon 801	
locus_2783	NC_019936.1	4410490	4410659	170	Psest_4228	Psest_4229		
locus_2784	NC_019936.1	4412028	4412127	100	Psest_4230	Psest_4231		
locus_2785	NC_019936.1	4413013	4413157	145		Psest_4232		
locus_2787	NC_019936.1	4417219	4417261	43	Psest_4234		operon 802	
locus_2788	NC_019936.1	4419368	4419598	231	Psest_4235			
locus_2789	NC_019936.1	4420808	4420954	147	Psest_4236			
locus_2790	NC_019936.1	4422404	4422704	301	Psest_4237	Psest_4238		
locus_2791	NC_019936.1	4423903	4424069	167	Psest_4239	Psest_4240		
locus_2792	NC_019936.1	4424147	4424453	307		Psest_4241		operon 803
locus_2799	NC_019936.1	4439584	4439747	164		Psest_4253		operon 804
locus_2801	NC_019936.1	4442784	4442927	144		Psest_4255		operon 805
locus_2802	NC_019936.1	4446420	4446536	117		Psest_4259		operon 806
locus_2803	NC_019936.1	4451481	4451681	201		Psest_4262		operon 807
locus_2804	NC_019936.1	4455069	4455195	127		Psest_4266		operon 808
locus_2805	NC_019936.1	4458393	4458736	344		Psest_4268		
locus_2806	NC_019936.1	4459733	4459993	261		Psest_4269		operon 809
locus_2807	NC_019936.1	4462577	4462730	154	Psest_4271	Psest_4272		
locus_2808	NC_019936.1	4464441	4464525	85	Psest_4273	Psest_4274		
locus_2809	NC_019936.1	4465096	4465206	111		Psest_4275		operon 810
locus_2810	NC_019936.1	4474268	4474417	150	Psest_4282		operon 811	
locus_2811	NC_019936.1	4475504	4475767	264	Psest_4283			
locus_2812	NC_019936.1	4476866	4477084	219	Psest_4284			
locus_2813	NC_019936.1	4478444	4478528	85	Psest_4285			
locus_2815	NC_019936.1	4480676	4480915	240	Psest_4287	Psest_4288	operon 812	operon 813
locus_2817	NC_019936.1	4482999	4483130	132		Psest_4290		operon 814
locus_2820	NC_019936.1	4486649	4486775	127	Psest_4293			
locus_2821	NC_019936.1	4487967	4488320	354	Psest_4294	Psest_4295		
locus_2823	NC_019936.1	4491717	4491791	75		Psest_4297		operon 815
locus_2824	NC_019936.1	4496221	4496348	128		Psest_4300		operon 816
locus_2825	NC_019936.1	4500739	4500814	76		Psest_4303		
locus_2826	NC_019936.1	4504936	4505120	185	Psest_4305	Psest_4306		
locus_2827	NC_019936.1	4507532	4507589	58	Psest_4307	Psest_4308		operon 817
locus_2829	NC_019936.1	4511694	4511893	200	Psest_4312			
locus_2830	NC_019936.1	4514030	4514293	264	Psest_4313	Psest_4314		operon 818
locus_2832	NC_019936.1	4518146	4518242	97	Psest_4317	Psest_4318		
locus_2833	NC_019936.1	4519212	4519469	258	Psest_4319	Psest_4320		operon 819
locus_2835	NC_019936.1	4523805	4524102	298	Psest_4323	Psest_4324		
locus_2836	NC_019936.1	4525168	4525455	288		Psest_4325		
locus_2837	NC_019936.1	4525831	4526062	232		Psest_4326		operon 820
locus_2839	NC_019936.1	4528847	4528934	88		Psest_4328		
locus_2840	NC_019936.1	4530612	4530681	70	Psest_4330	Psest_4331		operon 821
locus_2841	NC_019936.1	4531973	4532024	52		Psest_4333		operon 822
locus_2845	NC_019936.1	4538488	4538587	100	Psest_4337		operon 823	
locus_2846	NC_019936.1	4540066	4540231	166	Psest_4339	Psest_4340	operon 824	
locus_2848	NC_019936.1	4542610	4542691	82	Psest_4343			
locus_2849	NC_019936.1	4543100	4543327	228	Psest_4344	Psest_4345		operon 825
locus_2851	NC_019936.1	4551789	4552081	293	Psest_4350		operon 826	
locus_2852	NC_019936.1	4553441	4553587	147	Psest_4352			
locus_2858	NC_019936.1	4558995	4559086	92	Psest_4358			
locus_2861	NC_019936.1	4560583	4560772	190	Psest_4361		operon 827	
locus_2864	NC_019936.1	4565003	4565356	354	Psest_4365		operon 828	
locus_2865	NC_019936.1	4571033	4571306	274	Psest_4372		operon 829	
locus_2867	NC_019936.1	4575055	4575057	3	Psest_4376		operon 830	
locus_0001	NC_019937.1	1	752	752		Psest_4378		
locus_0002	NC_019937.1	2169	2904	736	Psest_4379	Psest_4380		
locus_0003	NC_019937.1	3840	4101	262	Psest_4381	Psest_4382		
locus_0004	NC_019937.1	4336	4442	107		Psest_4383		
locus_0005	NC_019937.1	5001	5138	138		Psest_4384		
locus_0006	NC_019937.1	5545	5694	150		Psest_4386		
locus_0007	NC_019937.1	6165	6595	431	Psest_4387			
locus_0008	NC_019937.1	7982	8233	252	Psest_4388			
locus_0009	NC_019937.1	10318	11001	684	Psest_4390	Psest_4391		
locus_0001	NC_019938.1	555	712	158	Psest_4395	Psest_4396		
locus_0002	NC_019938.1	1358	1439	82		Psest_4397		
locus_0003	NC_019938.1	1893	2190	298		Psest_4398		
locus_0005	NC_019938.1	4081	4634	554		Psest_4400		
locus_0007	NC_019938.1	5222	5330	109		Psest_4403		
